SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
12	38	16	6	3	1	75	10	1	1	6	5	746.7	49	14
12	38	16	6	3	1	75	10	1	2	6	10	13.95	49	1
12	38	16	6	3	1	75	10	1	3	6	4	209.77	49	5
12	38	16	6	3	1	75	10	1	4	6	9	110.02	49	3
12	38	16	6	3	1	75	10	1	5	16	7	112.11	49	3
12	38	16	6	3	1	75	10	1	6	6	2	722.41	49	15
12	38	16	6	3	1	75	10	1	7	6	3	10.8	49	1
12	38	16	6	3	1	75	10	1	7	6	3	762.43	49	16
12	38	16	6	3	1	75	10	1	8	16	9	8.82	49	1
12	38	16	6	3	1	75	10	1	9	6	8	614.71	49	13
12	38	16	6	3	1	75	10	1	10	16	2	0	-1	16
12	38	16	6	3	1	75	10	1	11	6	7	612.12	49	13
12	38	16	6	3	1	75	10	1	12	6	6	9.96	49	1
12	38	16	6	3	1	75	10	1	12	6	6	744.01	49	15
12	38	16	6	3	1	75	10	1	13	6	1	9.41	49	1
12	38	16	6	3	1	75	10	1	14	16	5	107.34	49	3
12	38	16	6	3	1	75	10	1	15	6	5	607.52	49	13
12	38	16	6	3	1	75	10	1	16	6	2	775.71	49	16
12	38	16	6	3	1	75	10	1	17	6	4	7.89	49	1
12	38	16	6	3	1	75	10	1	18	6	9	8.27	49	1
12	38	16	6	3	1	75	10	1	19	6	10	125.41	49	3
12	38	16	6	3	1	75	10	1	20	16	1	88.06	49	2
12	38	16	6	3	1	75	10	1	21	6	3	674.64	49	14
12	38	16	6	3	1	75	10	1	22	16	10	11.4	49	1
12	38	16	6	3	1	75	10	1	23	6	7	625.21	49	13
12	38	16	6	3	1	75	10	1	24	16	4	0	-1	16
12	38	16	6	3	1	75	10	1	25	6	8	674.3	49	14
12	38	16	6	3	1	75	10	1	26	16	3	8.07	49	1
12	38	16	6	3	1	75	10	1	27	6	6	533.87	49	11
12	38	16	6	3	1	75	10	1	28	6	1	0	-1	16
12	38	16	6	3	1	75	10	1	29	6	6	65.96	49	2
12	38	16	6	3	1	75	10	1	30	6	1	57.35	49	2
12	38	16	6	3	1	75	10	1	31	16	6	7.85	49	1
12	38	16	6	3	1	75	10	1	32	6	9	583.29	49	12
12	38	16	6	3	1	75	10	1	33	6	8	0	-1	16
12	38	16	6	3	1	75	10	1	34	6	10	111.73	49	3
12	38	16	6	3	1	75	10	1	35	16	8	11.51	49	1
12	38	16	6	3	1	75	10	1	36	6	7	527.31	49	11
12	38	16	6	3	1	75	10	1	37	6	4	619.84	49	13
12	38	16	6	3	1	75	10	1	38	6	2	0	-1	16
12	38	16	6	3	1	75	10	1	39	6	5	123.97	49	3
12	38	16	6	3	1	75	10	1	39	6	5	686.76	49	14
12	38	16	6	3	1	75	10	1	40	16	7	8.4	49	1
12	38	16	6	3	1	75	10	1	41	16	4	0	-1	16
12	38	16	6	3	1	75	10	1	42	6	3	663.62	49	14
12	38	16	6	3	1	75	10	1	43	6	7	0	-1	16
12	38	16	6	3	1	75	10	1	44	6	5	117.26	49	3
12	38	16	6	3	1	75	10	1	44	6	5	757.28	49	16
12	38	16	6	3	1	75	10	1	45	6	2	9.61	49	1
12	38	16	6	3	1	75	10	1	46	6	1	35.04	49	1
12	38	16	6	3	1	75	10	1	46	6	1	791.63	49	16
12	38	16	6	3	1	75	10	1	47	6	9	10.55	49	1
12	38	16	6	3	1	75	10	1	47	6	9	776.61	49	16
12	38	16	6	3	1	75	10	1	48	6	4	10.99	49	1
12	38	16	6	3	1	75	10	1	49	16	5	37.87	49	1
12	38	16	6	3	1	75	10	1	50	16	1	0	-1	16
12	38	16	6	3	1	75	10	1	51	6	10	0	-1	16
12	38	16	6	3	1	75	10	1	52	6	6	8.48	49	1
12	38	16	6	3	1	75	10	1	53	6	3	43.64	49	1
12	38	16	6	3	1	75	10	1	54	6	8	23.33	49	1
12	38	16	6	3	1	75	10	1	55	16	2	225.44	49	5
12	38	16	6	3	1	75	10	1	56	6	2	675.42	49	14
12	38	16	6	3	1	75	10	1	57	6	10	8.47	49	1
12	38	16	6	3	1	75	10	1	57	6	10	735	49	15
12	38	16	6	3	1	75	10	1	58	6	9	12.92	49	1
12	38	16	6	3	1	75	10	1	59	16	10	60.3	49	2
12	38	16	6	3	1	75	10	1	60	6	1	82.45	49	2
12	38	16	6	3	1	75	10	1	60	6	1	660.51	49	14
12	38	16	6	3	1	75	10	1	61	6	8	0	-1	16
12	38	16	6	3	1	75	10	1	62	6	3	9.83	49	1
12	38	16	6	3	1	75	10	1	62	6	3	761.12	49	16
12	38	16	6	3	1	75	10	1	63	6	6	9.1	49	1
12	38	16	6	3	1	75	10	1	64	6	5	57.93	49	2
12	38	16	6	3	1	75	10	1	64	6	5	757.68	49	16
12	38	16	6	3	1	75	10	1	65	6	7	10.56	49	1
12	38	16	6	3	1	75	10	1	66	6	4	107.62	49	3
12	38	16	6	3	1	75	10	1	66	6	4	776.55	49	16
12	38	16	6	3	1	75	10	1	67	6	7	7.92	49	1
12	38	16	6	3	1	75	10	1	68	6	4	130.53	49	3
12	38	16	6	3	1	75	10	1	69	6	10	24.79	49	1
12	38	16	6	3	1	75	10	1	70	6	2	59.05	49	2
12	38	16	6	3	1	75	10	1	71	6	1	17.67	49	1
12	38	16	6	3	1	75	10	1	72	6	9	42.12	49	1
12	38	16	6	3	1	75	10	1	73	6	5	63.56	49	2
12	38	16	6	3	1	75	10	1	73	6	5	767.19	49	16
12	38	16	6	3	1	75	10	1	74	6	6	12.31	49	1
12	38	16	6	3	1	75	10	1	74	6	6	767.52	49	16
12	38	16	6	3	1	75	10	1	75	6	3	9.65	49	1
12	38	16	6	3	1	75	10	1	76	6	8	17.4	49	1
12	38	16	6	3	1	75	10	1	77	6	5	212.31	49	5
12	38	16	6	3	1	75	10	1	77	6	5	773.4	49	16
12	38	16	6	3	1	75	10	1	78	16	9	7.74	49	1
12	38	16	6	3	1	75	10	1	79	16	6	0	-1	16
12	38	16	6	3	1	75	10	1	80	16	3	0	-1	16
12	38	16	6	3	1	75	10	1	81	16	8	0	-1	16
12	38	16	6	3	1	75	10	1	82	6	4	708.63	49	15
12	38	16	6	3	1	75	10	1	83	16	7	12.69	49	1
12	38	16	6	3	1	75	10	1	84	6	10	0	-1	16
12	38	16	6	3	1	75	10	1	85	6	2	140.07	49	3
12	38	16	6	3	1	75	10	1	86	6	9	140.63	49	3
12	38	16	6	3	1	75	10	1	87	6	7	219.45	49	5
12	38	16	6	3	1	75	10	1	88	6	8	277.36	49	6
12	38	16	6	3	1	75	10	1	89	6	6	141.61	49	3
12	38	16	6	3	1	75	10	1	90	6	3	57.48	49	2
12	38	16	6	3	1	75	10	1	90	6	3	732.69	49	15
12	38	16	6	3	1	75	10	1	91	6	1	7.78	49	1
12	38	16	6	3	1	75	10	1	92	6	7	59.18	49	2
12	38	16	6	3	1	75	10	1	93	16	9	207.33	49	5
12	38	16	6	3	1	75	10	1	94	6	5	607.83	49	13
12	38	16	6	3	1	75	10	1	95	6	2	788.93	49	16
12	38	16	6	3	1	75	10	1	96	6	1	10.75	49	1
12	38	16	6	3	1	75	10	1	97	6	9	62.02	49	2
12	38	16	6	3	1	75	10	1	98	16	2	63.23	49	2
12	38	16	6	3	1	75	10	1	99	6	4	741.39	49	15
12	38	16	6	3	1	75	10	1	100	16	4	8.94	49	1
12	38	16	6	3	1	75	10	1	101	6	10	0	-1	16
12	38	16	6	3	1	75	10	1	102	6	3	169.93	49	4
12	38	16	6	3	1	75	10	1	103	6	6	182.14	49	4
12	38	16	6	3	1	75	10	1	103	6	6	795.34	49	16
12	38	16	6	3	1	75	10	1	104	6	8	7.97	49	1
12	38	16	6	3	1	75	10	1	105	6	5	29.28	49	1
12	38	16	6	3	1	75	10	1	106	6	9	7.88	49	1
12	38	16	6	3	1	75	10	1	106	6	9	757.45	49	16
12	38	16	6	3	1	75	10	1	107	16	10	7.7	49	1
12	38	16	6	3	1	75	10	1	108	6	4	724.26	49	15
12	38	16	6	3	1	75	10	1	109	16	1	11.35	49	1
12	38	16	6	3	1	75	10	1	110	6	2	731.18	49	15
12	38	16	6	3	1	75	10	1	111	6	10	11.17	49	1
12	38	16	6	3	1	75	10	1	112	6	6	177.46	49	4
12	38	16	6	3	1	75	10	1	113	16	5	68.36	49	2
12	38	16	6	3	1	75	10	1	113	16	5	772.32	49	16
12	38	16	6	3	1	75	10	1	114	6	3	9.14	49	1
12	38	16	6	3	1	75	10	1	114	6	3	670.56	49	14
12	38	16	6	3	1	75	10	1	115	6	7	7.73	49	1
12	38	16	6	3	1	75	10	1	116	16	3	172.86	49	4
12	38	16	6	3	1	75	10	1	117	16	6	0	-1	16
12	38	16	6	3	1	75	10	1	118	16	8	0	-1	16
12	38	16	6	3	1	75	10	1	119	6	8	579.46	49	12
12	38	16	6	3	1	75	10	1	120	6	1	659.81	49	14
12	38	16	6	3	1	75	10	1	121	16	5	0	-1	16
12	38	16	6	3	1	75	10	1	122	6	5	460.4	49	10
12	38	16	6	3	1	75	10	1	123	6	2	0	-1	16
12	38	16	6	3	1	75	10	1	124	16	4	13.67	49	1
12	38	16	6	3	1	75	10	1	125	16	9	0	-1	16
12	38	16	6	3	1	75	10	1	126	16	10	0	-1	16
12	38	16	6	3	1	75	10	1	127	6	10	793.83	49	16
12	38	16	6	3	1	75	10	1	128	16	2	7.82	49	1
12	38	16	6	3	1	75	10	1	129	16	6	0	-1	16
12	38	16	6	3	1	75	10	1	130	16	8	0	-1	16
12	38	16	6	3	1	75	10	1	131	16	7	0	-1	16
12	38	16	6	3	1	75	10	1	132	6	9	725.1	49	15
12	38	16	6	3	1	75	10	1	133	6	4	9.14	49	1
12	38	16	6	3	1	75	10	1	133	6	4	727.47	49	15
12	38	16	6	3	1	75	10	1	134	6	8	13.28	49	1
12	38	16	6	3	1	75	10	1	135	6	7	86.92	49	2
12	38	16	6	3	1	75	10	1	136	6	3	10.95	49	1
12	38	16	6	3	1	75	10	1	136	6	3	789.65	49	16
12	38	16	6	3	1	75	10	1	137	6	6	10.89	49	1
12	38	16	6	3	1	75	10	1	137	6	6	691.66	49	14
12	38	16	6	3	1	75	10	1	138	6	1	9.6	49	1
12	38	16	6	3	1	75	10	1	139	16	3	80.72	49	2
12	38	16	6	3	1	75	10	1	140	16	1	612.76	49	13
12	38	16	6	3	1	75	10	1	141	16	6	7.73	49	1
12	38	16	6	3	1	75	10	1	142	6	7	683.58	49	14
12	38	16	6	3	1	75	10	1	143	6	2	7.72	49	1
12	38	16	6	3	1	75	10	1	143	6	2	746.67	49	15
12	38	16	6	3	1	75	10	1	144	16	10	8.17	49	1
12	38	16	6	3	1	75	10	1	145	6	10	61.46	49	2
12	38	16	6	3	1	75	10	1	146	6	4	14.33	49	1
12	38	16	6	3	1	75	10	1	146	6	4	709.96	49	15
12	38	16	6	3	1	75	10	1	147	6	5	10.68	49	1
12	38	16	6	3	1	75	10	1	148	6	1	59.7	49	2
12	38	16	6	3	1	75	10	1	148	6	1	617.25	49	13
12	38	16	6	3	1	75	10	1	149	6	9	691.87	49	14
12	38	16	6	3	1	75	10	1	150	6	6	12.64	49	1
12	38	16	6	3	1	75	10	1	150	6	6	710.22	49	15
12	38	16	6	3	1	75	10	1	151	6	3	9.79	49	1
12	38	16	6	3	1	75	10	1	151	6	3	684.24	49	14
12	38	16	6	3	1	75	10	1	152	6	8	8.47	49	1
12	38	16	6	3	1	75	10	1	153	6	7	89.22	49	2
12	38	16	6	3	1	75	10	1	154	6	9	125.51	49	3
12	38	16	6	3	1	75	10	1	155	6	4	8.29	49	1
12	38	16	6	3	1	75	10	1	155	6	4	717.07	49	15
12	38	16	6	3	1	75	10	1	156	6	2	8.03	49	1
12	38	16	6	3	1	75	10	1	157	6	10	83.12	49	2
12	38	16	6	3	1	75	10	1	157	6	10	707.8	49	15
12	38	16	6	3	1	75	10	1	158	6	5	8.77	49	1
12	38	16	6	3	1	75	10	1	158	6	5	567.48	49	12
12	38	16	6	3	1	75	10	1	159	6	1	759.04	49	16
12	38	16	6	3	1	75	10	1	160	6	3	10.49	49	1
12	38	16	6	3	1	75	10	1	161	16	4	40.33	49	1
12	38	16	6	3	1	75	10	1	162	6	6	712.04	49	15
12	38	16	6	3	1	75	10	1	163	16	8	12.88	49	1
12	38	16	6	3	1	75	10	1	164	6	8	719.18	49	15
12	38	16	6	3	1	75	10	1	165	6	6	8.64	49	1
12	38	16	6	3	1	75	10	1	166	16	7	69.5	49	2
12	38	16	6	3	1	75	10	1	166	16	7	714.94	49	15
12	38	16	6	3	1	75	10	1	167	6	4	8.25	49	1
12	38	16	6	3	1	75	10	1	167	6	4	559.8	49	12
12	38	16	6	3	1	75	10	1	168	6	5	684.58	49	14
12	38	16	6	3	1	75	10	1	169	6	10	7.83	49	1
12	38	16	6	3	1	75	10	1	170	6	9	79.96	49	2
12	38	16	6	3	1	75	10	1	170	6	9	706.96	49	15
12	38	16	6	3	1	75	10	1	171	6	7	8.3	49	1
12	38	16	6	3	1	75	10	1	172	16	5	69.65	49	2
12	38	16	6	3	1	75	10	1	173	6	2	0	-1	16
12	38	16	6	3	1	75	10	1	174	16	2	70.59	49	2
12	38	16	6	3	1	75	10	1	175	6	1	0	-1	16
12	38	16	6	3	1	75	10	1	176	6	8	10.87	49	1
12	38	16	6	3	1	75	10	1	177	6	3	90.39	49	2
12	38	16	6	3	1	75	10	1	178	6	5	8.54	49	1
12	38	16	6	3	1	75	10	1	179	6	4	20.31	49	1
12	38	16	6	3	1	75	10	1	179	6	4	760.29	49	16
12	38	16	6	3	1	75	10	1	180	6	2	10.59	49	1
