SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
12	38	16	6	3	1	75	10	1	1	6	5	776.44	49	15
12	38	16	6	3	1	75	10	1	2	6	10	10.15	49	1
12	38	16	6	3	1	75	10	1	3	6	4	217.36	49	5
12	38	16	6	3	1	75	10	1	4	6	9	68.24	49	2
12	38	16	6	3	1	75	10	1	5	16	7	229.41	49	5
12	38	16	6	3	1	75	10	1	6	6	2	580.8	49	12
12	38	16	6	3	1	75	10	1	7	6	3	690.02	49	14
12	38	16	6	3	1	75	10	1	8	16	9	7.76	49	1
12	38	16	6	3	1	75	10	1	9	6	8	672.4	49	14
12	38	16	6	3	1	75	10	1	10	16	2	7.89	49	1
12	38	16	6	3	1	75	10	1	11	6	7	691.38	49	14
12	38	16	6	3	1	75	10	1	12	6	6	10.39	49	1
12	38	16	6	3	1	75	10	1	13	6	1	11.32	49	1
12	38	16	6	3	1	75	10	1	14	16	5	63.61	49	2
12	38	16	6	3	1	75	10	1	15	6	5	586.72	49	12
12	38	16	6	3	1	75	10	1	16	6	2	0	-1	16
12	38	16	6	3	1	75	10	1	17	6	4	8.94	49	1
12	38	16	6	3	1	75	10	1	18	6	9	18.33	49	1
12	38	16	6	3	1	75	10	1	19	6	10	239.81	49	5
12	38	16	6	3	1	75	10	1	20	16	1	182.77	49	4
12	38	16	6	3	1	75	10	1	21	6	3	595.96	49	12
12	38	16	6	3	1	75	10	1	22	16	10	0	-1	16
12	38	16	6	3	1	75	10	1	23	6	7	487.13	49	10
12	38	16	6	3	1	75	10	1	24	16	4	0	-1	16
12	38	16	6	3	1	75	10	1	25	6	8	638.07	49	13
12	38	16	6	3	1	75	10	1	26	16	3	0	-1	16
12	38	16	6	3	1	75	10	1	27	6	6	675.62	49	14
12	38	16	6	3	1	75	10	1	28	6	1	10.27	49	1
12	38	16	6	3	1	75	10	1	29	6	6	124.96	49	3
12	38	16	6	3	1	75	10	1	30	6	1	72.29	49	2
12	38	16	6	3	1	75	10	1	31	16	6	236.19	49	5
12	38	16	6	3	1	75	10	1	32	6	9	557.42	49	12
12	38	16	6	3	1	75	10	1	33	6	8	766.71	49	16
12	38	16	6	3	1	75	10	1	34	6	10	8.03	49	1
12	38	16	6	3	1	75	10	1	35	16	8	107.06	49	3
12	38	16	6	3	1	75	10	1	36	6	7	0	-1	16
12	38	16	6	3	1	75	10	1	37	6	4	61.08	49	2
12	38	16	6	3	1	75	10	1	38	6	2	81.42	49	2
12	38	16	6	3	1	75	10	1	39	6	5	311.37	49	7
12	38	16	6	3	1	75	10	1	40	16	7	160.45	49	4
12	38	16	6	3	1	75	10	1	41	16	4	580.07	49	12
12	38	16	6	3	1	75	10	1	42	6	3	0	-1	16
12	38	16	6	3	1	75	10	1	43	6	7	107.62	49	3
12	38	16	6	3	1	75	10	1	44	6	5	307.61	49	7
12	38	16	6	3	1	75	10	1	45	6	2	57.61	49	2
12	38	16	6	3	1	75	10	1	46	6	1	110.36	49	3
12	38	16	6	3	1	75	10	1	47	6	9	124.77	49	3
