global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
543.1614438659042	0.7784439243915813	0.605974943422166	295024.3541024938	819.08805423274	1.981251615817314	3.925357965178717	670905.2405867759	546.8530046750371	-0.6895612408318357	299048.2087221162	0.4754947048575408	579.8346661756292	442.12402690112674	1.378901	23.821138	0.072723655	0.043315	0.200291675	-0.0111093299	0.0116926717	0.0038599117	-0.0457252339	-0.0993509262	0.0295908278	-0.2223638791	-0.066305932	0.1144862362	0.1721804723	-0.1007178538	0.0208661479	0.0532925591	0.0032850008	0.0514256785	-0.0580919945	-0.1844075628	-0.0380054019	0.0949758768	-0.1496609711	0.0147659589	-0.0029155313	0.0595898287	-0.0357099243	0.0272586093	0.0477065773	0.0848862571	-0.0680240103	-0.0209962552	0.0792414886	-0.012662918	-0.0216112572	0.0959703242	-0.0128025941	0.192012049	0.0239293814	0.079024854	0.1362859582	-0.0366350628	0.1382629421	0.0821767795	0.085187271	0.0812920239	-0.1015718019	0.0093495757	0.0687168986	0.0034330945	0.0610439104	0.0450387281	0.1223085915	-0.1358192618	-0.0707937114	-0.1312332188	-0.0582121158	0.0057609614	0.0542234031	0.0785801876	-0.0228652125	-0.1049874571	0.1288905402	-0.0224954828	-0.0230057916	-0.0868608248	-0.056613157	-0.0095438147	0.0138386482	0.0651350791	-0.1380668034	-0.0190199407	0.0926384073	0.0513224612	-0.0827205474	0.1488690904	-0.018123545	-0.1187027743	0.0800368576	-0.0814470861	0.0590204529	-0.0093966014	0.1842660134	-0.1126310406	0.0860635555	0.0267499631	0.2078233572	0.0183838907	0.0267186872	0.0343455921	-0.1492115105	0.0369411862	0.0127189512	-0.0261983294	-0.051306834	-0.0121179638	0.0365196825	-0.080435198	-0.0051562698	0.0138782412	0.086800387	-0.0256852217	-0.0979813321	-0.0561818231	-0.0267317368	-0.1326741887	0.0236058872	0.0277902693	0.0211035794	0.0424567925	0.0793764193	0.0202237803	-0.0480835316	-0.0946249323	-0.0031412	-0.00453502	2.05664064004e-05	9.86713744e-06	0.0167775	3.599999999999437e-06	0.00028148450625	1.2959999999995946e-11	0.0204783	0.01507608	0.0002272881881664	0.00041936077089	-0.000300401	-0.0006398829999999	9.0240760801e-08	4.094502536889999e-07	-0.00102949	-0.000422296	1.783339116160001e-07	1.0598496601000002e-06	-4.44666e-05	-1.0000000000021927e-10	1.0000000000043852e-20	1.9772785155599997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
544.3903025822428	1.2288587163386635	1.5100937447215084	296360.8015455859	817.1449814288072	-1.9430728039327505	3.775531921383081	667725.9206742857	547.5465303614077	0.693525686370549	299807.20291081595	0.4809778776557411	579.3313659706442	432.6865753898416	1.52594	26.3613	0.0319012	0.024621	0.2512904478	-0.0094010867	0.0139039742	0.0597576872	-0.0575677679	-0.1065969021	-0.06626933	-0.194537138	0.0163270948	0.1241612921	0.1134311393	-0.1280136231	-0.1655972547	-0.243745993	0.0650160573	0.0117294329	0.0316950996	0.1643466944	0.1507809378	-0.0268081223	-0.1550988522	-0.0973259845	-0.0097984816	-0.0631374328	0.0107270445	-0.033603359	-0.0382331141	0.0556663813	0.0957438135	-0.0478420943	0.1018084443	-0.1052881131	0.0339843826	0.0695066196	-0.1262184552	-0.0026683162	-0.0131644918	0.1234719311	0.1005967646	-0.2503556515	0.0402555239	0.0042602761	-0.0977642893	-0.0262568528	0.0177109644	-0.154876804	-0.0572051612	-0.059273203	0.0033610996	0.0349682095	0.1253968353	-0.1310703117	-0.1956157482	0.0343536412	0.1793030615	-0.0500511813	-0.0557718821	-0.0768394754	0.0384862276	-0.1183756578	-0.20450957	0.0691898782	-0.0591593804	0.047359675	-0.1178970221	0.1974215825	-0.0077004001	0.108951499	-0.0051245058	0.0447807024	-0.0526039444	0.1072224916	0.0041409547	0.0104194704	-0.0847728476	0.031976197	0.1085297755	-0.1701407916	0.0195731981	-0.0711062598	0.1251999496	0.0178325702	0.1632256607	0.054775923	0.2078582991	0.00879384	0.0727979991	-0.0197514851	0.1268115017	0.1444470221	-0.1036000623	-0.0190048591	-0.0137537016	-0.0440510776	0.01840471	-0.096155386	0.1472517007	0.0103306366	0.0588241903	-0.0879378711	-0.1540471	-0.0147863426	-0.0596192732	-0.1524611645	0.1985903023	-0.0143404934	0.0559216239	0.0558894088	0.0782907735	0.0168870486	-0.0525182979	-0.0970388015	-0.00489497	-0.00175377	3.0757092129000013e-06	2.39607313009e-05	-0.00749163	-0.02426913	5.61245200569e-05	0.0005889906709569	0.0204705	-7.80000000000225e-06	6.08400000000351e-11	0.0004190413702499	-0.000182991	0.00011741	3.3485706081e-08	1.37851081e-08	-0.00102949	0.0	0.0	1.0598496601000002e-06	-4.44666e-05	0.0	0.0	1.9772785155599997e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.8193986270367	1.4290960447938232	2.042315505245349	297918.8159175799	817.4178631672081	0.2728817384008835	0.0744644431526882	668171.9630248445	547.3759510820025	-0.1705792794051603	299620.43182292685	0.0290972905623837	580.9853559029233	458.4863517736	3.263102	56.371548	0.088396839	0.0460129	0.1120229901	0.153560162	0.0437098948	-0.3042884015	-0.1757051537	-0.0886666538	0.1348183574	-0.2641607887	-0.089304783	0.1394510727	0.189486853	-0.1499477522	0.2179060139	0.418820285	-0.0269452812	-0.0746255046	-0.215800644	-0.3447829534	0.0298248757	-0.0042006557	0.0375426638	0.0206003691	-0.0662929785	0.0104446196	0.0584330913	0.0740282666	0.0454046956	-0.0839053374	0.0409024033	-0.0603533503	0.0995097311	-0.0498897277	-0.0046349176	0.0742210461	-0.0600954821	-0.0006416261	-0.1367107519	-0.0230687943	-0.0560519214	-0.0223713057	0.094887067	-0.0724043043	-0.0509095276	0.0293971694	0.1134397488	-0.0323146011	0.0112492919	0.0989689741	0.0589020606	0.1207898526	0.1425245409	-0.1283733776	0.1142483951	-0.3367254615	-0.4028100373	0.0104053928	0.099217617	0.3795596785	0.0197498909	0.055603289	0.1452021198	-0.2107295202	0.1512588805	0.0585968585	-0.0234773115	-0.0943484491	-0.0925769439	0.1787430833	-0.0376257155	0.0402343561	-0.0555557064	0.0258768278	0.1042290514	-0.0138756222	-0.0978110687	0.048609167	0.0011093558	-0.0129632417	0.0357050821	-0.0571841675	0.0757456785	-0.0344529513	-0.0167175107	0.0342055714	0.2277103969	0.069279301	-0.0462036349	0.1976717977	-0.7337015486	-0.1029351783	0.2499595723	0.0262848808	-0.0647752577	0.0842859424	0.2679473795	-0.0623056584	-0.1046903182	0.0376868287	-0.0610135378	0.027638804	0.1046098266	-0.0662345536	-0.0058091945	-2.05428e-05	0.0598232069	-0.0336853614	0.0965090042	0.0019257266	0.0771837238	0.0135318513	-0.0568238659	-0.0990283447	-0.0214627	-0.01656773	0.0002744896773529	0.00046064749129	0.0147939	0.02228553	0.00021885947721	0.0004966448473809	-0.0159899	-0.0364604	0.00132936076816	0.00025567690201	-0.000235049	-5.205800000000001e-05	5.524803240100001e-08	2.710035364000001e-09	-0.00118825	-0.0001587599999999	2.5204737599999992e-08	1.4119380625e-06	6.37898e-06	5.084558e-05	2.5852730055364e-09	4.06913858404e-11	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
526.6327436068588	-19.18665502017791	368.12773086331816	277342.04663888743	769.0906128599426	-48.32725030726556	2335.523122261099	591500.370789282	528.3504868408586	-19.025464241143936	279154.2369449723	361.9682895910466	556.5584069281803	447.9652120339827	5.476183	94.603523	2.696076144	2.2295	-0.0827811085	0.318311378	-0.7546569954	-0.2197511225	0.0415259644	0.4389909391	0.7062436013	-0.1028405328	0.0298516227	-0.6436848543	0.5713216431	0.1382894333	0.2009446249	-0.0088377248	0.2291420142	-0.063295487	-0.035744339	0.1369259528	0.0232233985	-0.0192806559	0.0138624001	-0.1087887539	0.1572872573	-0.0145973485	-0.0348942195	0.0852069509	-0.0486843658	-0.0482499988	0.0060644993	-0.0321579251	-0.0092706642	-0.0218605847	-0.0085008619	0.0295699222	-0.0277276307	0.0082381061	0.0371708955	0.0039069967	-0.0057288631	-0.011520641	-0.0677689631	0.0096839034	0.0317680861	0.0162503277	0.0099592518	0.0123969607	-0.0100769868	0.0252805515	-0.0210879201	0.0301866396	-0.6764146427	-0.5994211735	0.1389497828	-0.1466492715	0.0203976617	-0.042562293	0.084504244	-0.128530347	-0.0115946474	0.1177309671	-0.0236117678	0.1249811429	0.0134442602	0.1146479254	0.0434148906	0.007568941	-0.0487156616	-0.0059581344	-0.0029569466	-0.0161338706	-0.0539281457	0.052700635	0.0103358772	0.0091794864	-0.0202128156	0.0237421484	-0.0176118607	0.0101714408	0.0020217864	0.0626032084	0.048622701	-0.0186917283	0.0359692159	-0.0402842259	-0.0781400664	0.7079309024	-0.3163293239	0.5047278217	0.1862436018	-0.0424922569	0.0182521549	0.0463941091	-0.1054330621	-0.1297373046	-0.0799970814	0.1397971668	0.0415946143	-0.0804136347	-0.0175538555	-0.0373389638	0.0091564851	-0.0201952954	-0.0597285297	-0.0218446003	0.0232547558	-0.0038068311	0.0039644572	-0.0004000426	0.0760555728	0.010161857	-0.0609896438	-0.1005848622	-0.251603	-0.2301403	0.05296455768409	0.063304069609	0.0841544999999999	0.0693605999999999	0.0070819798702499	0.0048108928323599	-2.21836	-2.2023701	4.85043405737401	4.921121089600001	0.00112157	0.0013566189999999	1.2579192649e-06	1.840415111161e-06	0.00132138	0.00250963	6.298242736900001e-06	1.7460451044e-06	-1.14749e-05	-1.785388e-05	3.187610310544e-10	1.3167333000999999e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536.314549695741	9.68180608888224	93.7373691427172	287633.29621534544	787.4986061827483	18.407993322805737	338.8542181724606	620154.0547397713	538.4843664864097	10.133879645551133	289965.41295027	102.69551667051556	569.7404551670874	452.9415928442005	5.366336	92.705864	1.319105055	0.699045	-0.1235426011	0.0483784159	-0.0915770526	0.4420006383	0.1430427076	0.3263579328	-0.3695531118	0.0749826343	-0.4222489707	-0.341698678	-0.1070447792	-0.2808965107	-0.3952954356	0.0740401646	0.0388272082	-0.3644314764	0.3645342052	-0.094094584	-0.1286214813	0.1358000713	0.0098347715	0.2025952665	-0.1563913177	-0.0020169118	-0.0304332198	-0.053665636	0.0039706497	-0.0305510838	0.0808628809	0.04326723	0.0405832507	-0.0567014775	0.0810292495	0.0407810676	0.0248969609	0.0357506967	-0.0964432232	-0.0468816121	0.1212219754	0.0540082069	0.0338626348	-0.0020827161	-0.0323168564	-0.0024282527	-0.0048466657	0.0072564006	-0.0365543616	0.0014386412	0.0257414957	0.0860009552	-0.2988884264	0.2687117583	-0.4339809128	0.0097092941	0.0212402658	-0.2350280684	0.5490212883	0.0577180065	-0.0141178249	-0.0580630408	0.0089972685	-0.1917534115	-0.054876311	0.0184465482	-0.1783133602	-0.0877580906	0.1030531481	-0.0446215717	-0.0277342055	0.1235084724	-0.1202716546	0.0380151609	0.0072036527	-0.0005328574	0.0398138604	-0.0288566541	-0.0456804205	-0.0285029645	-0.0449704591	-0.0669127704	0.0314393109	-0.0637987931	-0.0417771646	0.0886219826	-0.1669042875	0.3325253605	0.2819603637	-0.2097744529	0.2136021036	0.2277014552	0.439565627	-0.2450670187	0.0098643218	0.2968800651	0.3629628191	-0.2332579607	-0.0331339603	-0.0212283166	0.032685156	0.1087817917	-0.0593499569	-0.1674181901	0.0062758527	0.1160344635	-0.0805115598	-0.0068435173	-0.0617214811	-0.0230398309	0.074906629	0.0067807509	-0.0650053833	-0.1017015476	-0.245374	0.006229	3.880044100000015e-05	0.060208399876	-0.353932	-0.4380864999999999	0.125267860624	0.1919197814822499	-1.74527	0.47309	0.2238141481	3.0459673729000003	0.00266822	0.0015466499999999	7.119397968399999e-06	2.3921262225e-06	0.00689774	0.00557636	3.1095790849600007e-05	4.75788171076e-05	-0.000922456	-0.0009109811	8.2988656455721e-07	8.50925071936e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
535.8488423270506	-0.4657073686903459	0.2168833532524857	287133.9818232404	768.8450017014592	-18.653604481289108	347.9569601443691	591122.6366413168	540.6442684967087	2.1599020102989925	292296.2250583413	4.6651766940936295	569.1884424498204	440.0825528270356	3.197556	55.239212	0.8723313000000001	0.433852	-0.1657781202	0.1166330964	0.0497456253	0.3105594314	-0.0115918687	0.4925557638	-0.1744370873	-0.10662722	-0.1042316482	-0.2048251724	-0.1502785768	-0.3333947712	-0.2092109161	0.3406104938	-0.0905113519	0.005983869	-0.1827216275	0.1114413211	0.1086425353	-0.0743107488	-0.1694741825	-0.2274111006	-0.040466965	0.2903975858	-0.1041144674	0.0603461361	0.0209600346	0.0023903293	0.0405271656	0.0699249797	0.0707810373	0.1612074216	-0.0216766377	-0.125007233	-0.0802701794	-0.0200999277	0.1174479691	0.0379023867	-0.0993652052	-0.057920448	-0.0956645485	-0.0223216655	0.0048615159	0.044014663	0.0625673446	0.0278262723	0.0303421366	-0.0497332187	-0.0377111542	-0.0771607139	-0.2270176338	0.2226460336	-0.3072569003	-0.1077184731	-0.3014444237	-0.1232579269	-0.2211841805	0.1593226642	-0.0790817649	0.0828782558	0.0308854853	0.1124583666	-0.0224347003	-0.3547859202	0.1517260095	0.4047054367	-0.1390584509	-0.1897140905	0.0696365907	-0.1215778356	-0.0647729288	0.0326371716	0.0660426941	-0.0434442193	0.0097349616	0.0124968564	0.0414087674	-0.0499086057	0.0406861813	0.1052769699	-0.0107520335	0.0775001691	-0.0197930639	-0.0781054281	-0.1358532579	0.2614955506	0.4357235184	-0.2434990799	-0.2326754644	-0.0675955095	0.2531693124	0.1074706995	0.1305676976	-0.1999611305	-0.5537285362	0.1895513943	0.033198691	0.0704086724	0.0149612866	0.0798669454	-0.1973992279	0.1428967263	0.0067070351	0.0109071427	0.1122544426	-0.0386897335	0.0184884359	-0.0045321943	0.0737372065	0.0033922301	-0.0688612056	-0.1023735181	-0.182578	0.062796	0.003943337616	0.0333347260839999	-0.252439	0.101493	0.063725448721	0.010300829049	-1.54877	0.1965000000000001	0.03861225	2.3986885129	0.00917205	0.0065038299999999	8.412650120249998e-05	4.22998046689e-05	0.00659772	-0.00030002	9.00120004000004e-08	4.35299091984e-05	0.00250454	0.003426996	1.1744301584016e-05	6.2727206116e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540.4526875625861	4.603845235535459	21.195390952762548	292089.1074936223	796.9568350246731	28.111833323213887	790.2751727921587	635140.1968925439	542.1985834307678	1.5543149340591071	293979.3038743313	2.415894914239167	571.9892363443581	455.9578151416864	2.726074	47.094151	0.8767614999999999	0.574771	-0.1916919512	0.1369748004	0.0508564842	0.0684970787	0.023718135	0.1474144794	0.0646862397	0.1412366846	-0.0725701851	-0.1268143796	-0.1204479936	0.0609905357	-0.1998332716	-0.0255750552	0.309733237	0.2750641699	-0.3176977758	0.1381636452	0.0881527882	0.024293505	0.1393528363	0.3941668183	-0.0041437051	0.1430589587	0.0269859781	-0.0984848389	0.0903174778	-0.0134431156	-0.1782890563	-0.0579282987	-0.0099562043	-0.0002027173	-0.0634312236	0.1015703948	0.0797745982	-0.0373288964	-0.0397995743	-0.0497763886	0.1204615372	0.0127030102	0.107025624	-0.0263758573	-0.0667123441	-0.04227433	0.05109822	-0.0131713281	0.0096427222	0.0102933884	0.1256719052	-0.0251993001	-0.1678104782	0.0199674397	0.0595388805	0.165506617	-0.0672432083	-0.2696077706	-0.3823920528	-0.0266640287	-0.033341935	-0.1461184757	-0.2984058706	-0.2469811357	0.0111592871	-0.0650743288	-0.1831868205	-0.2562318147	-0.2462519281	-0.0799334435	0.0303238338	0.196789579	0.0820000401	-0.1029547326	-0.0824068389	0.2123318156	0.0476774874	-0.0609207442	-0.0293643521	0.0236366228	0.0153872584	-0.0573982304	-0.0418481856	0.0212593622	-0.0439907909	0.0901563107	-0.1635537225	0.2100904888	0.1972624942	-0.1712970567	-0.1400882825	-0.1033684489	-0.3475789614	-0.0020921061	0.3118261784	0.0416218258	0.2856718799	0.0457960592	0.2315700558	-0.2928436992	-0.1537360448	-0.3350663824	0.2773436469	0.2978850613	-0.0495427499	-0.0732833686	-0.0808300774	-0.0041044962	0.0212148776	0.0095189273	0.072547625	-0.0	-0.072547625	-0.1025978352	-0.13691	0.0456679999999999	0.0020855662239999	0.0187443481	-0.149915	0.102524	0.022474507225	0.010511170576	-1.36811	0.18066	0.0326380356	1.8717249721	-0.00101297	-0.01018502	1.0261082209e-06	0.0001037346324003	0.00624196	-0.0003557599999999	1.265651775999995e-07	3.8962064641600006e-05	0.00292195	0.00041741	1.742311081e-07	8.5377918025e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.8439224102837	-2.6087651523024533	6.805655619867642	289276.0848736792	804.8253649966291	7.868529971956036	61.91376391957046	647743.8681419572	542.4152583996636	0.2166749688957452	294214.3125447738	0.0469480421459721	574.3977318278758	453.4218704509687	2.085564	36.029049	0.7744132	0.382525	-0.1955621946	0.1081964438	-0.1043599875	-0.0396376196	0.0754757926	0.0716388619	0.1976631371	0.1259732346	-0.0483434777	-0.0919137995	-0.0714841979	0.2539510121	-0.0534735756	0.2668167051	0.1422891704	0.3381650179	0.0328178632	-0.0943821324	0.1759626848	0.2293519357	-0.2874889938	0.0493756706	-0.1138783471	-0.1441687945	0.0816554256	-0.1321019709	-0.0796619703	0.0693840361	0.0550542874	0.0905453163	0.0698560924	-0.0138741795	0.0816506514	-0.0582639638	0.0927512098	-0.0456423285	0.087846136	-0.1001609691	-0.0444764035	0.0683110738	-0.0221187035	-0.1301678552	-0.0416769207	-0.0421502751	0.0067719267	-0.0755412917	0.0670335086	0.0287351578	-0.0652042134	-0.0373093044	-0.1128722878	0.0216835203	0.2629743244	0.0491474277	-0.304360177	-0.0545267884	-0.1563916989	-0.1615016847	-0.0820198637	-0.3672980696	-0.0306008771	-0.2128566471	0.046063492	-0.0315499406	-0.0498759644	0.1788552073	0.2278493506	0.0756283099	-0.1990679202	-0.0832629548	0.0424860406	-0.0029065395	-0.0966725795	-0.2878255313	0.1462109194	0.0150602792	0.022608473	-0.1070213844	-0.0163387385	-0.0627519457	-0.0597880922	-0.0647453317	0.0225337073	0.067054743	-0.1614263438	0.1644285506	-0.0960027557	-0.0910462135	-0.1435327861	-0.1452344718	-0.4552882762	-0.2234784639	0.2439233522	-0.0621013403	0.0251092695	-0.1512469613	-0.1007897408	0.2524198285	0.098739356	0.2559447147	-0.1314454505	-0.2238949397	0.4897136385	-0.0289659214	0.0347883062	0.107068976	-0.0033919218	-0.0114902113	0.0713382097	-0.0033922301	-0.0760555728	-0.1023735181	-0.117575	0.019335	0.000373842225	0.013823880625	0.0447882	0.1947032	0.00200598285924	0.03790933609024	-1.45713	-0.0890200000000001	0.0079245604	2.1232278369	-0.00648746	-0.0054744899999999	4.20871372516e-05	2.9970040760099996e-05	0.00242852	-0.00381344	1.4542324633600005e-05	5.8977093904e-06	0.00306112	0.00013917	1.9368288900000023e-08	9.3704556544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.3772824697712	0.5333600594875634	0.2844729530565771	289850.0982795358	808.0154950293081	3.190130032679008	10.176929625400568	652889.0402074578	543.917639097166	1.5023806975024172	295846.3981210349	2.25714776022785	576.1551509939452	444.1965871285174	2.000484	34.55925	0.3318883	0.182317	-0.1653999374	-0.0202179086	-0.1095236311	0.1217196531	0.1241534378	0.0189244671	-0.126835736	0.2120053413	-0.0908417975	-0.0392064543	-0.1299403934	0.1308281007	-0.0406163316	0.1043422583	0.0520471505	0.1976693474	0.3056538556	-0.0531520332	-0.0637133844	0.0315416279	-0.1143557629	-0.0989528648	-0.0560973941	-0.0492829836	-0.0937751366	0.1790112212	-0.1211676379	0.0442915907	0.0010938882	-0.0405903643	-0.0603831261	0.0219087529	-0.0182487681	-0.0681760338	0.1333400135	0.0657195539	-0.0675985963	0.1814845586	-0.1409224443	-0.0881746687	0.0573860027	0.0791295166	0.1332960778	0.0031892777	-0.1414957611	0.0939571904	-0.1797945823	0.0282774446	0.0481552928	0.0295124734	-0.040109471	0.1672648374	0.0215111771	0.0954972047	-0.0183082364	-0.0296365393	0.1745717563	-0.3068911317	0.1026425512	-0.2252422451	0.0767627433	-0.06766377	-0.0367974828	0.0568389121	0.1546095307	0.0332279695	0.0234676091	0.1531953563	-0.0946527538	-0.275257244	0.1689210403	0.1689598357	-0.0481233837	0.1386983149	-0.1212870655	-0.0363808074	-0.00633152	0.0952363599	0.0157551435	0.1771654964	-0.0314214616	-0.0185226052	-0.0876194954	-0.2447007571	-0.1579941301	0.0291953747	-0.0404519119	-0.1276726208	0.029490488	-0.1272842705	-0.2358193636	-0.1862382776	-0.1830279748	0.0541634447	0.0035939742	-0.0253204778	-0.2274461701	0.1928855517	0.0884529707	0.0618197791	-0.0292112291	0.0665534701	-0.4507241453	0.1635830687	-0.0420780386	0.0679633388	0.1226564225	-0.0710908972	0.0701092912	-0.0067807509	-0.0793764193	-0.1017015476	-0.012818	0.104757	0.010974029049	0.000164301124	0.0340214	-0.0107668	0.00115745565796	0.00011592398224	-1.48465	-0.0275199999999999	0.0007573503999999	2.2041856225000003	-0.00408006	0.0024073999999999	1.66468896036e-05	5.795574759999998e-06	0.00116655	-0.00126197	1.5925682809000002e-06	1.3608389024999998e-06	0.00316864	0.0001075199999999	1.1560550399999966e-08	1.00402794496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.307143056208	-1.0701394135631972	1.1451983644613837	288698.9659792244	809.9751061204166	1.9596110911085132	3.8400756283954975	656059.6725347802	543.3882234358897	-0.529415661276289	295270.7613688124	0.2802809424046104	576.5959980596855	429.9674716377565	1.588405	27.440413	0.37832615	0.204167	-0.1672925165	-0.103453542	-0.0368978977	0.0907407723	-0.038244613	-0.0018357481	0.0139753875	0.161611703	0.0302839522	-0.0530339201	-0.116673917	0.1040369849	0.1086185765	0.1285583427	-0.0596529025	0.1028121603	0.0927118318	-0.1213558324	-0.0044767014	0.0168127535	0.0970749985	0.0239693868	-0.0048240914	0.0931294668	-0.0354450852	0.1075746835	-0.0638652822	0.1005388976	-0.0883005453	-0.020468316	0.0109156193	-0.0630685495	0.1220502423	-0.0240392521	-0.0418464216	-0.0690607776	-0.0332975862	0.0716583934	0.018354847	-0.091458805	0.0843179759	0.1144891963	0.1328794276	0.0399922503	-0.0586361492	-0.1082027277	0.0033880663	-0.0919664451	-0.0037075277	-0.1053867604	-0.0361390916	0.1509173713	0.1651292218	-0.0341863206	-0.0951341077	0.0910410737	0.0769885582	-0.0447611102	0.0640204427	-0.1192702235	0.1445330038	-0.0714851033	-0.1698292386	0.0463745111	0.0435287986	-0.0234020466	-0.1210020591	0.0016437873	0.0083253412	-0.0217257562	0.019279128	-0.0412068678	-0.0810370504	0.1995856514	-0.0766004204	0.015615378	0.0070611089	-0.0193934127	-0.0337988673	0.0334568784	0.010961027	0.0168224023	0.032483944	-0.0360826325	-0.150419991	-0.0589710127	-0.0298940346	-0.068666857	-0.1064048206	-0.1413791001	-0.0335951565	-0.1657228772	-0.2281118468	-0.0778095715	-0.0161222251	0.0371552739	-0.0888788265	0.0695425194	0.0543275248	-0.0062394775	0.016745271	0.0410797733	-0.2493043502	-0.0351673841	-0.0504632216	0.1760589873	-0.0471708115	-0.0275810391	0.0688612056	-0.010161857	-0.0825019948	-0.1005848622	-0.0657599	-0.0529419	0.00280284477561	0.00432436444801	0.0239906	-0.0100308	0.00057554888836	0.0001006169486399	-1.30853	0.17612	0.0310182544	1.7122507609	-0.00370684	0.00037322	1.37406627856e-05	1.3929316840000006e-07	0.000219501	-0.0009470489999999	8.969018084009998e-07	4.818068900100001e-08	0.00170424	-0.0014643999999999	2.1444673599999997e-06	2.9044339776000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
