SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
15	32	16	6	2	1	75	10	1	1	6	5	493.68	49	9
15	32	16	6	2	1	75	10	1	2	6	10	163.63	49	4
15	32	16	6	2	1	75	10	1	3	6	4	116.59	49	3
15	32	16	6	2	1	75	10	1	4	6	9	143.27	49	3
15	32	16	6	2	1	75	10	1	5	16	7	24.03	49	1
15	32	16	6	2	1	75	10	1	6	6	2	779.43	49	16
15	32	16	6	2	1	75	10	1	7	6	3	10.54	49	1
15	32	16	6	2	1	75	10	1	7	6	3	777.64	49	16
15	32	16	6	2	1	75	10	1	8	16	9	10.42	49	1
15	32	16	6	2	1	75	10	1	9	6	8	639.68	49	13
15	32	16	6	2	1	75	10	1	10	16	2	0	-1	16
15	32	16	6	2	1	75	10	1	11	6	7	0	-1	16
15	32	16	6	2	1	75	10	1	12	6	6	32.26	49	1
15	32	16	6	2	1	75	10	1	12	6	6	708.48	49	15
15	32	16	6	2	1	75	10	1	13	6	1	7.89	49	1
15	32	16	6	2	1	75	10	1	13	6	1	676.49	49	14
15	32	16	6	2	1	75	10	1	14	16	5	7.7	49	1
15	32	16	6	2	1	75	10	1	15	6	5	559.83	49	12
15	32	16	6	2	1	75	10	1	16	6	2	0	-1	16
15	32	16	6	2	1	75	10	1	17	6	4	45.45	49	1
15	32	16	6	2	1	75	10	1	17	6	4	644.8	49	13
15	32	16	6	2	1	75	10	1	18	6	9	0	-1	16
15	32	16	6	2	1	75	10	1	19	6	10	10.62	49	1
15	32	16	6	2	1	75	10	1	19	6	10	759.68	49	16
15	32	16	6	2	1	75	10	1	20	16	1	11.11	49	1
15	32	16	6	2	1	75	10	1	21	6	3	680.67	49	14
15	32	16	6	2	1	75	10	1	22	16	10	10.41	49	1
15	32	16	6	2	1	75	10	1	23	6	7	541.96	49	11
15	32	16	6	2	1	75	10	1	24	16	4	0	-1	16
15	32	16	6	2	1	75	10	1	25	6	8	713.11	49	15
15	32	16	6	2	1	75	10	1	26	16	3	8.21	49	1
15	32	16	6	2	1	75	10	1	27	6	6	639.98	49	13
15	32	16	6	2	1	75	10	1	28	6	1	7.66	49	1
15	32	16	6	2	1	75	10	1	28	6	1	722.91	49	15
15	32	16	6	2	1	75	10	1	29	6	6	7.68	49	1
15	32	16	6	2	1	75	10	1	29	6	6	737.67	49	15
15	32	16	6	2	1	75	10	1	30	6	1	8.1	49	1
15	32	16	6	2	1	75	10	1	30	6	1	707.92	49	15
15	32	16	6	2	1	75	10	1	31	16	6	8.22	49	1
15	32	16	6	2	1	75	10	1	32	6	9	775.63	49	16
15	32	16	6	2	1	75	10	1	33	6	8	10.54	49	1
15	32	16	6	2	1	75	10	1	34	6	10	11.4	49	1
15	32	16	6	2	1	75	10	1	35	16	8	111.54	49	3
15	32	16	6	2	1	75	10	1	36	6	7	763.38	49	16
15	32	16	6	2	1	75	10	1	37	6	4	9.04	49	1
15	32	16	6	2	1	75	10	1	37	6	4	710.79	49	15
15	32	16	6	2	1	75	10	1	38	6	2	7.83	49	1
15	32	16	6	2	1	75	10	1	39	6	5	119.66	49	3
15	32	16	6	2	1	75	10	1	39	6	5	710.05	49	15
15	32	16	6	2	1	75	10	1	40	16	7	7.78	49	1
15	32	16	6	2	1	75	10	1	41	16	4	460.75	49	10
15	32	16	6	2	1	75	10	1	42	6	3	736.44	49	15
15	32	16	6	2	1	75	10	1	43	6	7	8.51	49	1
15	32	16	6	2	1	75	10	1	44	6	5	132.47	49	3
15	32	16	6	2	1	75	10	1	44	6	5	742.38	49	15
15	32	16	6	2	1	75	10	1	45	6	2	12.98	49	1
15	32	16	6	2	1	75	10	1	46	6	1	14.27	49	1
15	32	16	6	2	1	75	10	1	46	6	1	760.31	49	16
15	32	16	6	2	1	75	10	1	47	6	9	10.73	49	1
15	32	16	6	2	1	75	10	1	47	6	9	611.34	49	13
15	32	16	6	2	1	75	10	1	48	6	4	668.9	49	14
15	32	16	6	2	1	75	10	1	49	16	5	8.17	49	1
15	32	16	6	2	1	75	10	1	50	16	1	0	-1	16
15	32	16	6	2	1	75	10	1	51	6	10	0	-1	16
15	32	16	6	2	1	75	10	1	52	6	6	94.43	49	2
15	32	16	6	2	1	75	10	1	52	6	6	769.5	49	16
15	32	16	6	2	1	75	10	1	53	6	3	7.98	49	1
15	32	16	6	2	1	75	10	1	53	6	3	757.42	49	16
15	32	16	6	2	1	75	10	1	54	6	8	9.15	49	1
15	32	16	6	2	1	75	10	1	55	16	2	209.02	49	5
15	32	16	6	2	1	75	10	1	56	6	2	675.76	49	14
15	32	16	6	2	1	75	10	1	57	6	10	9.86	49	1
15	32	16	6	2	1	75	10	1	58	6	9	180.09	49	4
15	32	16	6	2	1	75	10	1	59	16	10	116.11	49	3
15	32	16	6	2	1	75	10	1	60	6	1	575.44	49	12
15	32	16	6	2	1	75	10	1	61	6	8	0	-1	16
15	32	16	6	2	1	75	10	1	62	6	3	31.67	49	1
15	32	16	6	2	1	75	10	1	63	6	6	8.23	49	1
15	32	16	6	2	1	75	10	1	64	6	5	18.81	49	1
15	32	16	6	2	1	75	10	1	64	6	5	731.63	49	15
15	32	16	6	2	1	75	10	1	65	6	7	7.55	49	1
15	32	16	6	2	1	75	10	1	65	6	7	786.53	49	16
15	32	16	6	2	1	75	10	1	66	6	4	8.2	49	1
15	32	16	6	2	1	75	10	1	67	6	7	60.39	49	2
15	32	16	6	2	1	75	10	1	67	6	7	795.66	49	16
15	32	16	6	2	1	75	10	1	68	6	4	7.84	49	1
15	32	16	6	2	1	75	10	1	69	6	10	108.9	49	3
15	32	16	6	2	1	75	10	1	69	6	10	309.92	49	7
15	32	16	6	2	1	75	10	1	70	6	2	70.33	49	2
15	32	16	6	2	1	75	10	1	71	6	1	172.24	49	4
15	32	16	6	2	1	75	10	1	72	6	9	11.46	49	1
15	32	16	6	2	1	75	10	1	72	6	9	710.05	49	15
15	32	16	6	2	1	75	10	1	73	6	5	12.12	49	1
15	32	16	6	2	1	75	10	1	73	6	5	632.57	49	13
15	32	16	6	2	1	75	10	1	74	6	6	11.62	49	1
15	32	16	6	2	1	75	10	1	74	6	6	560.44	49	12
15	32	16	6	2	1	75	10	1	75	6	3	609.67	49	13
15	32	16	6	2	1	75	10	1	76	6	8	7.95	49	1
15	32	16	6	2	1	75	10	1	77	6	5	207.81	49	5
15	32	16	6	2	1	75	10	1	77	6	5	783.32	49	16
15	32	16	6	2	1	75	10	1	78	16	9	10.33	49	1
15	32	16	6	2	1	75	10	1	78	16	9	707.28	49	15
15	32	16	6	2	1	75	10	1	79	16	6	7.92	49	1
15	32	16	6	2	1	75	10	1	80	16	3	0	-1	16
15	32	16	6	2	1	75	10	1	81	16	8	0	-1	16
15	32	16	6	2	1	75	10	1	82	6	4	0	-1	16
15	32	16	6	2	1	75	10	1	83	16	7	17.13	49	1
15	32	16	6	2	1	75	10	1	84	6	10	709.78	49	15
15	32	16	6	2	1	75	10	1	85	6	2	12.68	49	1
15	32	16	6	2	1	75	10	1	85	6	2	762.24	49	16
15	32	16	6	2	1	75	10	1	86	6	9	12.56	49	1
15	32	16	6	2	1	75	10	1	87	6	7	89.86	49	2
15	32	16	6	2	1	75	10	1	88	6	8	44.46	49	1
15	32	16	6	2	1	75	10	1	89	6	6	39.07	49	1
15	32	16	6	2	1	75	10	1	90	6	3	60.3	49	2
15	32	16	6	2	1	75	10	1	90	6	3	744.64	49	15
15	32	16	6	2	1	75	10	1	91	6	1	7.84	49	1
15	32	16	6	2	1	75	10	1	91	6	1	666.2	49	14
15	32	16	6	2	1	75	10	1	92	6	7	8.2	49	1
15	32	16	6	2	1	75	10	1	92	6	7	615.58	49	13
15	32	16	6	2	1	75	10	1	93	16	9	8.54	49	1
15	32	16	6	2	1	75	10	1	94	6	5	708.99	49	15
15	32	16	6	2	1	75	10	1	95	6	2	8.58	49	1
15	32	16	6	2	1	75	10	1	96	6	1	87.45	49	2
15	32	16	6	2	1	75	10	1	97	6	9	36.91	49	1
15	32	16	6	2	1	75	10	1	98	16	2	68.34	49	2
15	32	16	6	2	1	75	10	1	99	6	4	612.89	49	13
15	32	16	6	2	1	75	10	1	100	16	4	0	-1	16
15	32	16	6	2	1	75	10	1	101	6	10	632.72	49	13
15	32	16	6	2	1	75	10	1	102	6	3	8.44	49	1
15	32	16	6	2	1	75	10	1	102	6	3	708.19	49	15
15	32	16	6	2	1	75	10	1	103	6	6	7.79	49	1
15	32	16	6	2	1	75	10	1	103	6	6	682.7	49	14
15	32	16	6	2	1	75	10	1	104	6	8	7.98	49	1
15	32	16	6	2	1	75	10	1	105	6	5	65.96	49	2
15	32	16	6	2	1	75	10	1	105	6	5	745.52	49	15
15	32	16	6	2	1	75	10	1	106	6	9	10.44	49	1
15	32	16	6	2	1	75	10	1	106	6	9	636.82	49	13
15	32	16	6	2	1	75	10	1	107	16	10	7.92	49	1
15	32	16	6	2	1	75	10	1	107	16	10	688.07	49	14
15	32	16	6	2	1	75	10	1	108	6	4	13.5	49	1
15	32	16	6	2	1	75	10	1	108	6	4	559.99	49	12
15	32	16	6	2	1	75	10	1	109	16	1	0	-1	16
15	32	16	6	2	1	75	10	1	110	6	2	0	-1	16
15	32	16	6	2	1	75	10	1	111	6	10	62.67	49	2
15	32	16	6	2	1	75	10	1	111	6	10	778.17	49	16
15	32	16	6	2	1	75	10	1	112	6	6	9.93	49	1
15	32	16	6	2	1	75	10	1	112	6	6	780.18	49	16
15	32	16	6	2	1	75	10	1	113	16	5	9.56	49	1
15	32	16	6	2	1	75	10	1	114	6	3	683.43	49	14
15	32	16	6	2	1	75	10	1	115	6	7	7.44	49	1
15	32	16	6	2	1	75	10	1	115	6	7	672.34	49	14
15	32	16	6	2	1	75	10	1	116	16	3	10.11	49	1
15	32	16	6	2	1	75	10	1	117	16	6	441.18	49	9
15	32	16	6	2	1	75	10	1	118	16	8	0	-1	16
15	32	16	6	2	1	75	10	1	119	6	8	738.06	49	15
15	32	16	6	2	1	75	10	1	120	6	1	8.68	49	1
15	32	16	6	2	1	75	10	1	120	6	1	758.64	49	16
15	32	16	6	2	1	75	10	1	121	16	5	10.29	49	1
15	32	16	6	2	1	75	10	1	122	6	5	609.47	49	13
15	32	16	6	2	1	75	10	1	123	6	2	777.9	49	16
15	32	16	6	2	1	75	10	1	124	16	4	12.65	49	1
15	32	16	6	2	1	75	10	1	125	16	9	0	-1	16
15	32	16	6	2	1	75	10	1	126	16	10	0	-1	16
15	32	16	6	2	1	75	10	1	127	6	10	612.32	49	13
15	32	16	6	2	1	75	10	1	128	16	2	7.68	49	1
15	32	16	6	2	1	75	10	1	129	16	6	0	-1	16
15	32	16	6	2	1	75	10	1	130	16	8	0	-1	16
15	32	16	6	2	1	75	10	1	131	16	7	0	-1	16
15	32	16	6	2	1	75	10	1	132	6	9	0	-1	16
15	32	16	6	2	1	75	10	1	133	6	4	26.29	49	1
15	32	16	6	2	1	75	10	1	133	6	4	562.7	49	12
15	32	16	6	2	1	75	10	1	134	6	8	736.21	49	15
15	32	16	6	2	1	75	10	1	135	6	7	10.53	49	1
15	32	16	6	2	1	75	10	1	135	6	7	764.55	49	16
15	32	16	6	2	1	75	10	1	136	6	3	10.86	49	1
15	32	16	6	2	1	75	10	1	137	6	6	41.39	49	1
15	32	16	6	2	1	75	10	1	137	6	6	738.62	49	15
15	32	16	6	2	1	75	10	1	138	6	1	10	49	1
15	32	16	6	2	1	75	10	1	139	16	3	108.46	49	3
15	32	16	6	2	1	75	10	1	140	16	1	0	-1	16
15	32	16	6	2	1	75	10	1	141	16	6	0	-1	16
15	32	16	6	2	1	75	10	1	142	6	7	676.19	49	14
15	32	16	6	2	1	75	10	1	143	6	2	7.87	49	1
15	32	16	6	2	1	75	10	1	143	6	2	691.3	49	14
15	32	16	6	2	1	75	10	1	144	16	10	7.6	49	1
15	32	16	6	2	1	75	10	1	144	16	10	591.03	49	12
15	32	16	6	2	1	75	10	1	145	6	10	614.12	49	13
15	32	16	6	2	1	75	10	1	146	6	4	678.47	49	14
15	32	16	6	2	1	75	10	1	147	6	5	8.16	49	1
15	32	16	6	2	1	75	10	1	147	6	5	685.78	49	14
15	32	16	6	2	1	75	10	1	148	6	1	12.77	49	1
15	32	16	6	2	1	75	10	1	148	6	1	733.84	49	15
15	32	16	6	2	1	75	10	1	149	6	9	12.79	49	1
15	32	16	6	2	1	75	10	1	149	6	9	681.26	49	14
15	32	16	6	2	1	75	10	1	150	6	6	11.03	49	1
15	32	16	6	2	1	75	10	1	150	6	6	639.27	49	13
15	32	16	6	2	1	75	10	1	151	6	3	9.56	49	1
15	32	16	6	2	1	75	10	1	151	6	3	680.16	49	14
15	32	16	6	2	1	75	10	1	152	6	8	8.63	49	1
15	32	16	6	2	1	75	10	1	153	6	7	38.69	49	1
15	32	16	6	2	1	75	10	1	153	6	7	796.33	49	16
15	32	16	6	2	1	75	10	1	154	6	9	8.13	49	1
15	32	16	6	2	1	75	10	1	154	6	9	790.54	49	16
15	32	16	6	2	1	75	10	1	155	6	4	8.15	49	1
