SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
25	28	9	6	4	1	75	10	1	1	6	5	730.47	49	14
25	28	9	6	4	1	75	10	1	2	6	10	9.67	49	1
25	28	9	6	4	1	75	10	1	2	6	10	640.49	49	13
25	28	9	6	4	1	75	10	1	3	6	4	8.83	49	1
25	28	9	6	4	1	75	10	1	3	6	4	607.78	49	13
25	28	9	6	4	1	75	10	1	4	6	9	10.49	49	1
25	28	9	6	4	1	75	10	1	4	6	9	667.35	49	14
25	28	9	6	4	1	75	10	1	5	16	7	8.49	49	1
25	28	9	6	4	1	75	10	1	6	6	2	0	-1	16
25	28	9	6	4	1	75	10	1	7	6	3	31.15	49	1
25	28	9	6	4	1	75	10	1	7	6	3	673.57	49	14
25	28	9	6	4	1	75	10	1	8	16	9	57.73	49	2
25	28	9	6	4	1	75	10	1	9	6	8	738.36	49	15
25	28	9	6	4	1	75	10	1	10	16	2	7.6	49	1
25	28	9	6	4	1	75	10	1	11	6	7	776.68	49	16
25	28	9	6	4	1	75	10	1	12	6	6	10.44	49	1
25	28	9	6	4	1	75	10	1	12	6	6	679.23	49	14
25	28	9	6	4	1	75	10	1	13	6	1	58.15	49	2
25	28	9	6	4	1	75	10	1	13	6	1	681.27	49	14
25	28	9	6	4	1	75	10	1	14	16	5	8.05	49	1
25	28	9	6	4	1	75	10	1	15	6	5	613.94	49	13
25	28	9	6	4	1	75	10	1	16	6	2	7.54	49	1
25	28	9	6	4	1	75	10	1	16	6	2	580.74	49	12
25	28	9	6	4	1	75	10	1	17	6	4	629.74	49	13
25	28	9	6	4	1	75	10	1	18	6	9	594.92	49	12
25	28	9	6	4	1	75	10	1	19	6	10	682.91	49	14
25	28	9	6	4	1	75	10	1	20	16	1	8.31	49	1
25	28	9	6	4	1	75	10	1	21	6	3	760.77	49	16
25	28	9	6	4	1	75	10	1	22	16	10	8.15	49	1
25	28	9	6	4	1	75	10	1	22	16	10	679.52	49	14
25	28	9	6	4	1	75	10	1	23	6	7	40.4	49	1
25	28	9	6	4	1	75	10	1	23	6	7	661.12	49	14
25	28	9	6	4	1	75	10	1	24	16	4	9.66	49	1
25	28	9	6	4	1	75	10	1	25	6	8	0	-1	16
25	28	9	6	4	1	75	10	1	26	16	3	259.82	49	6
25	28	9	6	4	1	75	10	1	27	6	6	616.96	49	13
25	28	9	6	4	1	75	10	1	28	6	1	0	-1	16
25	28	9	6	4	1	75	10	1	29	6	6	15.83	49	1
25	28	9	6	4	1	75	10	1	29	6	6	681.04	49	14
25	28	9	6	4	1	75	10	1	30	6	1	10.36	49	1
25	28	9	6	4	1	75	10	1	31	16	6	74.66	49	2
25	28	9	6	4	1	75	10	1	32	6	9	718.76	49	15
25	28	9	6	4	1	75	10	1	33	6	8	30.86	49	1
25	28	9	6	4	1	75	10	1	33	6	8	759.68	49	16
25	28	9	6	4	1	75	10	1	34	6	10	8.13	49	1
25	28	9	6	4	1	75	10	1	35	16	8	107.69	49	3
25	28	9	6	4	1	75	10	1	36	6	7	0	-1	16
25	28	9	6	4	1	75	10	1	37	6	4	64.75	49	2
25	28	9	6	4	1	75	10	1	38	6	2	26.66	49	1
25	28	9	6	4	1	75	10	1	39	6	5	124.85	49	3
25	28	9	6	4	1	75	10	1	39	6	5	736.38	49	15
25	28	9	6	4	1	75	10	1	40	16	7	6.94	49	1
25	28	9	6	4	1	75	10	1	41	16	4	0	-1	16
25	28	9	6	4	1	75	10	1	42	6	3	0	-1	16
25	28	9	6	4	1	75	10	1	43	6	7	23	49	1
25	28	9	6	4	1	75	10	1	43	6	7	717.44	49	15
25	28	9	6	4	1	75	10	1	44	6	5	10.63	49	1
25	28	9	6	4	1	75	10	1	44	6	5	637.54	49	13
25	28	9	6	4	1	75	10	1	45	6	2	10.25	49	1
25	28	9	6	4	1	75	10	1	45	6	2	673.48	49	14
25	28	9	6	4	1	75	10	1	46	6	1	7.43	49	1
25	28	9	6	4	1	75	10	1	46	6	1	739.98	49	15
25	28	9	6	4	1	75	10	1	47	6	9	7.43	49	1
25	28	9	6	4	1	75	10	1	47	6	9	678.58	49	14
25	28	9	6	4	1	75	10	1	48	6	4	18.84	49	1
25	28	9	6	4	1	75	10	1	48	6	4	709.42	49	15
25	28	9	6	4	1	75	10	1	49	16	5	7.81	49	1
25	28	9	6	4	1	75	10	1	50	16	1	0	-1	16
25	28	9	6	4	1	75	10	1	51	6	10	0	-1	16
25	28	9	6	4	1	75	10	1	52	6	6	88.13	49	2
25	28	9	6	4	1	75	10	1	52	6	6	712.33	49	15
25	28	9	6	4	1	75	10	1	53	6	3	15.79	49	1
25	28	9	6	4	1	75	10	1	54	6	8	190.33	49	4
25	28	9	6	4	1	75	10	1	55	16	2	207.72	49	5
25	28	9	6	4	1	75	10	1	56	6	2	760.16	49	16
25	28	9	6	4	1	75	10	1	57	6	10	10.35	49	1
25	28	9	6	4	1	75	10	1	58	6	9	131.28	49	3
25	28	9	6	4	1	75	10	1	58	6	9	736.39	49	15
25	28	9	6	4	1	75	10	1	59	16	10	7.59	49	1
25	28	9	6	4	1	75	10	1	60	6	1	729.7	49	15
25	28	9	6	4	1	75	10	1	61	6	8	7.29	49	1
25	28	9	6	4	1	75	10	1	61	6	8	708.91	49	15
25	28	9	6	4	1	75	10	1	62	6	3	7.29	49	1
25	28	9	6	4	1	75	10	1	62	6	3	707.23	49	15
25	28	9	6	4	1	75	10	1	63	6	6	11.4	49	1
25	28	9	6	4	1	75	10	1	63	6	6	713.94	49	15
25	28	9	6	4	1	75	10	1	64	6	5	8.26	49	1
25	28	9	6	4	1	75	10	1	65	6	7	107.27	49	3
25	28	9	6	4	1	75	10	1	66	6	4	66.05	49	2
25	28	9	6	4	1	75	10	1	67	6	7	57.92	49	2
25	28	9	6	4	1	75	10	1	68	6	4	118.41	49	3
25	28	9	6	4	1	75	10	1	69	6	10	12.49	49	1
25	28	9	6	4	1	75	10	1	70	6	2	113.13	49	3
25	28	9	6	4	1	75	10	1	71	6	1	109.6	49	3
25	28	9	6	4	1	75	10	1	72	6	9	158.99	49	4
25	28	9	6	4	1	75	10	1	73	6	5	27.2	49	1
25	28	9	6	4	1	75	10	1	74	6	6	8.8	49	1
25	28	9	6	4	1	75	10	1	74	6	6	792.84	49	16
25	28	9	6	4	1	75	10	1	75	6	3	9.36	49	1
25	28	9	6	4	1	75	10	1	76	6	8	60	49	2
25	28	9	6	4	1	75	10	1	76	6	8	740.37	49	15
25	28	9	6	4	1	75	10	1	77	6	5	7.62	49	1
25	28	9	6	4	1	75	10	1	77	6	5	692.53	49	14
25	28	9	6	4	1	75	10	1	78	16	9	7.73	49	1
25	28	9	6	4	1	75	10	1	79	16	6	0	-1	16
25	28	9	6	4	1	75	10	1	80	16	3	0	-1	16
25	28	9	6	4	1	75	10	1	81	16	8	0	-1	16
25	28	9	6	4	1	75	10	1	82	6	4	790.62	49	16
25	28	9	6	4	1	75	10	1	83	16	7	9.37	49	1
25	28	9	6	4	1	75	10	1	84	6	10	779.17	49	16
25	28	9	6	4	1	75	10	1	85	6	2	8.44	49	1
25	28	9	6	4	1	75	10	1	85	6	2	784.24	49	16
25	28	9	6	4	1	75	10	1	86	6	9	7.62	49	1
25	28	9	6	4	1	75	10	1	86	6	9	677.36	49	14
25	28	9	6	4	1	75	10	1	87	6	7	10.18	49	1
25	28	9	6	4	1	75	10	1	87	6	7	790.43	49	16
25	28	9	6	4	1	75	10	1	88	6	8	10.36	49	1
25	28	9	6	4	1	75	10	1	88	6	8	707.62	49	15
25	28	9	6	4	1	75	10	1	89	6	6	8.05	49	1
25	28	9	6	4	1	75	10	1	89	6	6	711.79	49	15
25	28	9	6	4	1	75	10	1	90	6	3	7.43	49	1
25	28	9	6	4	1	75	10	1	91	6	1	35.35	49	1
25	28	9	6	4	1	75	10	1	91	6	1	694.99	49	14
25	28	9	6	4	1	75	10	1	92	6	7	7.69	49	1
25	28	9	6	4	1	75	10	1	92	6	7	707.43	49	15
25	28	9	6	4	1	75	10	1	93	16	9	10.66	49	1
25	28	9	6	4	1	75	10	1	94	6	5	560.62	49	12
25	28	9	6	4	1	75	10	1	95	6	2	726.6	49	15
25	28	9	6	4	1	75	10	1	96	6	1	7.8	49	1
25	28	9	6	4	1	75	10	1	96	6	1	740.59	49	15
25	28	9	6	4	1	75	10	1	97	6	9	7.75	49	1
25	28	9	6	4	1	75	10	1	97	6	9	627.66	49	13
25	28	9	6	4	1	75	10	1	98	16	2	7.81	49	1
25	28	9	6	4	1	75	10	1	99	6	4	716.83	49	15
25	28	9	6	4	1	75	10	1	100	16	4	10.2	49	1
25	28	9	6	4	1	75	10	1	101	6	10	772.09	49	16
25	28	9	6	4	1	75	10	1	102	6	3	7.63	49	1
25	28	9	6	4	1	75	10	1	102	6	3	722	49	15
25	28	9	6	4	1	75	10	1	103	6	6	11.34	49	1
25	28	9	6	4	1	75	10	1	103	6	6	638.98	49	13
25	28	9	6	4	1	75	10	1	104	6	8	7.54	49	1
25	28	9	6	4	1	75	10	1	105	6	5	126.77	49	3
25	28	9	6	4	1	75	10	1	105	6	5	657.4	49	14
25	28	9	6	4	1	75	10	1	106	6	9	8.15	49	1
25	28	9	6	4	1	75	10	1	106	6	9	643.48	49	13
25	28	9	6	4	1	75	10	1	107	16	10	7.58	49	1
25	28	9	6	4	1	75	10	1	108	6	4	693.28	49	14
25	28	9	6	4	1	75	10	1	109	16	1	7.6	49	1
25	28	9	6	4	1	75	10	1	110	6	2	757.39	49	16
25	28	9	6	4	1	75	10	1	111	6	10	8.06	49	1
25	28	9	6	4	1	75	10	1	111	6	10	724.4	49	15
25	28	9	6	4	1	75	10	1	112	6	6	13.77	49	1
25	28	9	6	4	1	75	10	1	112	6	6	637.04	49	13
25	28	9	6	4	1	75	10	1	113	16	5	10.02	49	1
