SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
17	24	9	6	2	1	75	10	1	1	6	5	575.39	49	11
17	24	9	6	2	1	75	10	1	1	6	5	809.52	49	16
17	24	9	6	2	1	75	10	1	2	6	10	12.77	49	1
17	24	9	6	2	1	75	10	1	2	6	10	361.75	49	8
17	24	9	6	2	1	75	10	1	3	6	4	358.25	49	8
17	24	9	6	2	1	75	10	1	3	6	4	560.87	49	12
17	24	9	6	2	1	75	10	1	4	6	9	432.49	49	9
17	24	9	6	2	1	75	10	1	5	16	7	389.95	49	8
17	24	9	6	2	1	75	10	1	5	16	7	610.34	49	13
17	24	9	6	2	1	75	10	1	6	6	2	535.22	49	11
17	24	9	6	2	1	75	10	1	7	6	3	485.43	49	10
17	24	9	6	2	1	75	10	1	8	16	9	419.64	49	9
17	24	9	6	2	1	75	10	1	9	6	8	514.66	49	11
17	24	9	6	2	1	75	10	1	10	16	2	789.79	49	16
17	24	9	6	2	1	75	10	1	11	6	7	11.98	49	1
17	24	9	6	2	1	75	10	1	11	6	7	763.49	49	16
17	24	9	6	2	1	75	10	1	12	6	6	8.84	49	1
17	24	9	6	2	1	75	10	1	12	6	6	658.62	49	14
17	24	9	6	2	1	75	10	1	13	6	1	42.49	49	1
17	24	9	6	2	1	75	10	1	13	6	1	571.58	49	12
17	24	9	6	2	1	75	10	1	14	16	5	0	-1	16
17	24	9	6	2	1	75	10	1	15	6	5	478.43	49	10
17	24	9	6	2	1	75	10	1	16	6	2	384.63	49	8
17	24	9	6	2	1	75	10	1	17	6	4	457.83	49	10
17	24	9	6	2	1	75	10	1	18	6	9	465.4	49	10
17	24	9	6	2	1	75	10	1	19	6	10	511.05	49	11
17	24	9	6	2	1	75	10	1	20	16	1	613.21	49	13
17	24	9	6	2	1	75	10	1	21	6	3	659.77	49	14
17	24	9	6	2	1	75	10	1	22	16	10	9.91	49	1
17	24	9	6	2	1	75	10	1	22	16	10	660.25	49	14
17	24	9	6	2	1	75	10	1	23	6	7	576.84	49	12
17	24	9	6	2	1	75	10	1	24	16	4	0	-1	16
17	24	9	6	2	1	75	10	1	25	6	8	607.88	49	13
17	24	9	6	2	1	75	10	1	26	16	3	8.32	49	1
17	24	9	6	2	1	75	10	1	27	6	6	676.92	49	14
17	24	9	6	2	1	75	10	1	28	6	1	27.23	49	1
17	24	9	6	2	1	75	10	1	28	6	1	657.32	49	14
17	24	9	6	2	1	75	10	1	29	6	6	7.4	49	1
17	24	9	6	2	1	75	10	1	29	6	6	657.52	49	14
17	24	9	6	2	1	75	10	1	30	6	1	8.5	49	1
17	24	9	6	2	1	75	10	1	30	6	1	672.86	49	14
17	24	9	6	2	1	75	10	1	31	16	6	7.38	49	1
17	24	9	6	2	1	75	10	1	32	6	9	515.43	49	11
17	24	9	6	2	1	75	10	1	33	6	8	587.05	49	12
17	24	9	6	2	1	75	10	1	34	6	10	9.91	49	1
17	24	9	6	2	1	75	10	1	34	6	10	659.99	49	14
17	24	9	6	2	1	75	10	1	35	16	8	12.97	49	1
17	24	9	6	2	1	75	10	1	35	16	8	689.35	49	14
17	24	9	6	2	1	75	10	1	36	6	7	10.35	49	1
17	24	9	6	2	1	75	10	1	36	6	7	775.8	49	16
17	24	9	6	2	1	75	10	1	37	6	4	22.8	49	1
17	24	9	6	2	1	75	10	1	37	6	4	720.18	49	15
17	24	9	6	2	1	75	10	1	38	6	2	19.97	49	1
17	24	9	6	2	1	75	10	1	39	6	5	84.56	49	2
17	24	9	6	2	1	75	10	1	39	6	5	776.03	49	16
17	24	9	6	2	1	75	10	1	40	16	7	9.85	49	1
17	24	9	6	2	1	75	10	1	41	16	4	359.48	49	8
17	24	9	6	2	1	75	10	1	42	6	3	559.29	49	12
17	24	9	6	2	1	75	10	1	43	6	7	489.52	49	10
17	24	9	6	2	1	75	10	1	44	6	5	507.84	49	11
17	24	9	6	2	1	75	10	1	45	6	2	510.83	49	11
17	24	9	6	2	1	75	10	1	46	6	1	492.85	49	10
17	24	9	6	2	1	75	10	1	46	6	1	709.29	49	15
17	24	9	6	2	1	75	10	1	47	6	9	460.86	49	10
17	24	9	6	2	1	75	10	1	48	6	4	509.41	49	11
17	24	9	6	2	1	75	10	1	49	16	5	465.95	49	10
17	24	9	6	2	1	75	10	1	50	16	1	0	-1	16
17	24	9	6	2	1	75	10	1	51	6	10	0	-1	16
17	24	9	6	2	1	75	10	1	52	6	6	28.84	49	1
17	24	9	6	2	1	75	10	1	53	6	3	7.76	49	1
17	24	9	6	2	1	75	10	1	54	6	8	8.48	49	1
17	24	9	6	2	1	75	10	1	54	6	8	725.75	49	15
17	24	9	6	2	1	75	10	1	55	16	2	7.55	49	1
17	24	9	6	2	1	75	10	1	56	6	2	527.06	49	11
17	24	9	6	2	1	75	10	1	56	6	2	757.34	49	16
17	24	9	6	2	1	75	10	1	57	6	10	380.76	49	8
17	24	9	6	2	1	75	10	1	57	6	10	607.72	49	13
17	24	9	6	2	1	75	10	1	58	6	9	543.07	49	11
17	24	9	6	2	1	75	10	1	59	16	10	0	-1	16
17	24	9	6	2	1	75	10	1	60	6	1	516.23	49	11
17	24	9	6	2	1	75	10	1	60	6	1	759.79	49	16
17	24	9	6	2	1	75	10	1	61	6	8	417.22	49	9
17	24	9	6	2	1	75	10	1	61	6	8	660.41	49	14
17	24	9	6	2	1	75	10	1	62	6	3	586.16	49	12
17	24	9	6	2	1	75	10	1	62	6	3	792.44	49	16
17	24	9	6	2	1	75	10	1	63	6	6	611.21	49	13
17	24	9	6	2	1	75	10	1	64	6	5	10.59	49	1
17	24	9	6	2	1	75	10	1	64	6	5	657.85	49	14
17	24	9	6	2	1	75	10	1	65	6	7	11.12	49	1
17	24	9	6	2	1	75	10	1	65	6	7	615.26	49	13
17	24	9	6	2	1	75	10	1	66	6	4	617.27	49	13
17	24	9	6	2	1	75	10	1	67	6	7	7.58	49	1
17	24	9	6	2	1	75	10	1	67	6	7	609.69	49	13
17	24	9	6	2	1	75	10	1	68	6	4	757.27	49	16
17	24	9	6	2	1	75	10	1	69	6	10	7.41	49	1
17	24	9	6	2	1	75	10	1	69	6	10	595.2	49	12
17	24	9	6	2	1	75	10	1	70	6	2	562.58	49	12
17	24	9	6	2	1	75	10	1	71	6	1	569.58	49	12
17	24	9	6	2	1	75	10	1	72	6	9	12.29	49	1
17	24	9	6	2	1	75	10	1	72	6	9	560.92	49	12
17	24	9	6	2	1	75	10	1	72	6	9	781.72	49	16
17	24	9	6	2	1	75	10	1	73	6	5	561.45	49	12
17	24	9	6	2	1	75	10	1	73	6	5	762.02	49	16
17	24	9	6	2	1	75	10	1	74	6	6	585.56	49	12
17	24	9	6	2	1	75	10	1	75	6	3	621.13	49	13
17	24	9	6	2	1	75	10	1	76	6	8	8.81	49	1
17	24	9	6	2	1	75	10	1	76	6	8	721.33	49	15
17	24	9	6	2	1	75	10	1	77	6	5	8.38	49	1
17	24	9	6	2	1	75	10	1	77	6	5	689.58	49	14
17	24	9	6	2	1	75	10	1	78	16	9	10.49	49	1
17	24	9	6	2	1	75	10	1	78	16	9	707.58	49	15
17	24	9	6	2	1	75	10	1	79	16	6	7.44	49	1
17	24	9	6	2	1	75	10	1	80	16	3	0	-1	16
17	24	9	6	2	1	75	10	1	81	16	8	0	-1	16
17	24	9	6	2	1	75	10	1	82	6	4	557.62	49	12
17	24	9	6	2	1	75	10	1	83	16	7	507.5	49	11
17	24	9	6	2	1	75	10	1	84	6	10	710.52	49	15
17	24	9	6	2	1	75	10	1	85	6	2	10.14	49	1
17	24	9	6	2	1	75	10	1	85	6	2	559.51	49	12
17	24	9	6	2	1	75	10	1	86	6	9	462.46	49	10
17	24	9	6	2	1	75	10	1	87	6	7	487.23	49	10
17	24	9	6	2	1	75	10	1	88	6	8	511.81	49	11
17	24	9	6	2	1	75	10	1	88	6	8	711.9	49	15
17	24	9	6	2	1	75	10	1	89	6	6	486.34	49	10
17	24	9	6	2	1	75	10	1	89	6	6	713.42	49	15
17	24	9	6	2	1	75	10	1	90	6	3	574.7	49	12
17	24	9	6	2	1	75	10	1	91	6	1	495.77	49	10
17	24	9	6	2	1	75	10	1	91	6	1	707.43	49	15
17	24	9	6	2	1	75	10	1	92	6	7	657.59	49	14
17	24	9	6	2	1	75	10	1	93	16	9	10.68	49	1
17	24	9	6	2	1	75	10	1	94	6	5	619.91	49	13
17	24	9	6	2	1	75	10	1	95	6	2	7.09	49	1
17	24	9	6	2	1	75	10	1	95	6	2	578.62	49	12
17	24	9	6	2	1	75	10	1	96	6	1	743.95	49	15
17	24	9	6	2	1	75	10	1	97	6	9	8.52	49	1
17	24	9	6	2	1	75	10	1	97	6	9	585.02	49	12
17	24	9	6	2	1	75	10	1	98	16	2	10.33	49	1
17	24	9	6	2	1	75	10	1	99	6	4	373.68	49	8
17	24	9	6	2	1	75	10	1	99	6	4	611.82	49	13
17	24	9	6	2	1	75	10	1	100	16	4	0	-1	16
17	24	9	6	2	1	75	10	1	101	6	10	612.38	49	13
17	24	9	6	2	1	75	10	1	102	6	3	8.64	49	1
17	24	9	6	2	1	75	10	1	102	6	3	432.61	49	9
17	24	9	6	2	1	75	10	1	102	6	3	658.85	49	14
17	24	9	6	2	1	75	10	1	103	6	6	510.07	49	11
17	24	9	6	2	1	75	10	1	103	6	6	710.3	49	15
17	24	9	6	2	1	75	10	1	104	6	8	661.12	49	14
17	24	9	6	2	1	75	10	1	105	6	5	7.62	49	1
17	24	9	6	2	1	75	10	1	105	6	5	613.2	49	13
17	24	9	6	2	1	75	10	1	106	6	9	7.28	49	1
17	24	9	6	2	1	75	10	1	106	6	9	635.47	49	13
17	24	9	6	2	1	75	10	1	107	16	10	7.17	49	1
17	24	9	6	2	1	75	10	1	108	6	4	8.32	49	1
17	24	9	6	2	1	75	10	1	108	6	4	261.15	49	6
17	24	9	6	2	1	75	10	1	108	6	4	744.48	49	15
17	24	9	6	2	1	75	10	1	109	16	1	7.95	49	1
17	24	9	6	2	1	75	10	1	109	16	1	209.89	49	5
17	24	9	6	2	1	75	10	1	110	6	2	0	-1	16
17	24	9	6	2	1	75	10	1	111	6	10	179.24	49	4
17	24	9	6	2	1	75	10	1	112	6	6	211.66	49	5
17	24	9	6	2	1	75	10	1	112	6	6	474.86	49	10
17	24	9	6	2	1	75	10	1	113	16	5	386.68	49	8
17	24	9	6	2	1	75	10	1	113	16	5	609.48	49	13
17	24	9	6	2	1	75	10	1	114	6	3	617.61	49	13
17	24	9	6	2	1	75	10	1	115	6	7	8.24	49	1
17	24	9	6	2	1	75	10	1	115	6	7	610.08	49	13
17	24	9	6	2	1	75	10	1	116	16	3	7.6	49	1
17	24	9	6	2	1	75	10	1	116	16	3	707.37	49	15
17	24	9	6	2	1	75	10	1	117	16	6	7.63	49	1
17	24	9	6	2	1	75	10	1	118	16	8	230.49	49	5
17	24	9	6	2	1	75	10	1	119	6	8	0	-1	16
17	24	9	6	2	1	75	10	1	120	6	1	58.95	49	2
17	24	9	6	2	1	75	10	1	120	6	1	260.51	49	6
17	24	9	6	2	1	75	10	1	120	6	1	757.86	49	16
17	24	9	6	2	1	75	10	1	121	16	5	7.37	49	1
17	24	9	6	2	1	75	10	1	122	6	5	488.63	49	10
17	24	9	6	2	1	75	10	1	122	6	5	729.84	49	15
17	24	9	6	2	1	75	10	1	123	6	2	463.03	49	10
17	24	9	6	2	1	75	10	1	123	6	2	709.49	49	15
17	24	9	6	2	1	75	10	1	124	16	4	459.92	49	10
17	24	9	6	2	1	75	10	1	124	16	4	660.38	49	14
17	24	9	6	2	1	75	10	1	125	16	9	659.89	49	14
17	24	9	6	2	1	75	10	1	126	16	10	10.02	49	1
17	24	9	6	2	1	75	10	1	127	6	10	442.91	49	9
17	24	9	6	2	1	75	10	1	128	16	2	507.56	49	11
17	24	9	6	2	1	75	10	1	128	16	2	707.87	49	15
17	24	9	6	2	1	75	10	1	129	16	6	795.73	49	16
17	24	9	6	2	1	75	10	1	130	16	8	7.69	49	1
17	24	9	6	2	1	75	10	1	131	16	7	0	-1	16
17	24	9	6	2	1	75	10	1	132	6	9	590.82	49	12
17	24	9	6	2	1	75	10	1	133	6	4	410.05	49	9
17	24	9	6	2	1	75	10	1	134	6	8	643.39	49	13
17	24	9	6	2	1	75	10	1	135	6	7	7.76	49	1
17	24	9	6	2	1	75	10	1	135	6	7	491.71	49	10
17	24	9	6	2	1	75	10	1	135	6	7	709.95	49	15
17	24	9	6	2	1	75	10	1	136	6	3	442.49	49	9
17	24	9	6	2	1	75	10	1	137	6	6	459.69	49	10
17	24	9	6	2	1	75	10	1	138	6	1	392.66	49	8
17	24	9	6	2	1	75	10	1	138	6	1	610.03	49	13
17	24	9	6	2	1	75	10	1	139	16	3	424.78	49	9
17	24	9	6	2	1	75	10	1	139	16	3	660.66	49	14
17	24	9	6	2	1	75	10	1	140	16	1	0	-1	16
17	24	9	6	2	1	75	10	1	141	16	6	0	-1	16
17	24	9	6	2	1	75	10	1	142	6	7	476.86	49	10
17	24	9	6	2	1	75	10	1	142	6	7	710.29	49	15
17	24	9	6	2	1	75	10	1	143	6	2	492.49	49	10
17	24	9	6	2	1	75	10	1	143	6	2	707.24	49	15
17	24	9	6	2	1	75	10	1	144	16	10	459.63	49	10
17	24	9	6	2	1	75	10	1	145	6	10	726.83	49	15
17	24	9	6	2	1	75	10	1	146	6	4	8.64	49	1
17	24	9	6	2	1	75	10	1	146	6	4	559.9	49	12
17	24	9	6	2	1	75	10	1	146	6	4	760.23	49	16
17	24	9	6	2	1	75	10	1	147	6	5	384.6	49	8
17	24	9	6	2	1	75	10	1	147	6	5	610	49	13
17	24	9	6	2	1	75	10	1	148	6	1	241.35	49	5
17	24	9	6	2	1	75	10	1	148	6	1	457.5	49	10
17	24	9	6	2	1	75	10	1	149	6	9	342.8	49	7
17	24	9	6	2	1	75	10	1	150	6	6	310.02	49	7
17	24	9	6	2	1	75	10	1	150	6	6	510.94	49	11
17	24	9	6	2	1	75	10	1	151	6	3	212.2	49	5
17	24	9	6	2	1	75	10	1	151	6	3	462.22	49	10
17	24	9	6	2	1	75	10	1	152	6	8	370.86	49	8
17	24	9	6	2	1	75	10	1	152	6	8	610.39	49	13
17	24	9	6	2	1	75	10	1	153	6	7	460.68	49	10
