SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
5	23	16	6	4	1	75	10	1	1	6	5	840.31	49	16
5	23	16	6	4	1	75	10	1	2	6	10	15.5	49	1
5	23	16	6	4	1	75	10	1	3	6	4	120.67	49	3
5	23	16	6	4	1	75	10	1	3	6	4	360.53	49	8
5	23	16	6	4	1	75	10	1	4	6	9	80.67	49	2
5	23	16	6	4	1	75	10	1	5	16	7	257.34	49	6
5	23	16	6	4	1	75	10	1	5	16	7	459.76	49	10
5	23	16	6	4	1	75	10	1	6	6	2	0	-1	16
5	23	16	6	4	1	75	10	1	7	6	3	94.82	49	2
5	23	16	6	4	1	75	10	1	8	16	9	157.33	49	4
5	23	16	6	4	1	75	10	1	9	6	8	0	-1	16
5	23	16	6	4	1	75	10	1	10	16	2	170.06	49	4
5	23	16	6	4	1	75	10	1	11	6	7	0	-1	16
5	23	16	6	4	1	75	10	1	12	6	6	0	-1	16
5	23	16	6	4	1	75	10	1	13	6	1	209.75	49	5
5	23	16	6	4	1	75	10	1	14	16	5	276.46	49	6
5	23	16	6	4	1	75	10	1	15	6	5	0	-1	16
5	23	16	6	4	1	75	10	1	16	6	2	77.41	49	2
5	23	16	6	4	1	75	10	1	17	6	4	0	-1	16
5	23	16	6	4	1	75	10	1	18	6	9	310.55	49	7
5	23	16	6	4	1	75	10	1	19	6	10	259.91	49	6
5	23	16	6	4	1	75	10	1	20	16	1	460.15	49	10
5	23	16	6	4	1	75	10	1	21	6	3	0	-1	16
5	23	16	6	4	1	75	10	1	22	16	10	191.23	49	4
5	23	16	6	4	1	75	10	1	23	6	7	0	-1	16
5	23	16	6	4	1	75	10	1	24	16	4	0	-1	16
5	23	16	6	4	1	75	10	1	25	6	8	0	-1	16
5	23	16	6	4	1	75	10	1	26	16	3	209.54	49	5
5	23	16	6	4	1	75	10	1	27	6	6	0	-1	16
5	23	16	6	4	1	75	10	1	28	6	1	111.65	49	3
5	23	16	6	4	1	75	10	1	29	6	6	192.55	49	4
5	23	16	6	4	1	75	10	1	30	6	1	632.46	49	13
5	23	16	6	4	1	75	10	1	31	16	6	279.83	49	6
5	23	16	6	4	1	75	10	1	32	6	9	0	-1	16
5	23	16	6	4	1	75	10	1	33	6	8	161.61	49	4
5	23	16	6	4	1	75	10	1	34	6	10	409.91	49	9
5	23	16	6	4	1	75	10	1	35	16	8	458.33	49	10
5	23	16	6	4	1	75	10	1	36	6	7	0	-1	16
5	23	16	6	4	1	75	10	1	37	6	4	737.25	49	15
