SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
10	25	9	6	3	1	75	10	1	1	6	5	0	-1	16
10	25	9	6	3	1	75	10	1	2	6	10	280.93	49	6
10	25	9	6	3	1	75	10	1	2	6	10	510.07	49	11
10	25	9	6	3	1	75	10	1	3	6	4	65.69	49	2
10	25	9	6	3	1	75	10	1	4	6	9	66.9	49	2
10	25	9	6	3	1	75	10	1	5	16	7	124.63	49	3
10	25	9	6	3	1	75	10	1	6	6	2	0	-1	16
10	25	9	6	3	1	75	10	1	7	6	3	9.3	49	1
10	25	9	6	3	1	75	10	1	7	6	3	790.61	49	16
10	25	9	6	3	1	75	10	1	8	16	9	11.16	49	1
10	25	9	6	3	1	75	10	1	9	6	8	0	-1	16
10	25	9	6	3	1	75	10	1	10	16	2	60.03	49	2
10	25	9	6	3	1	75	10	1	11	6	7	633.06	49	13
10	25	9	6	3	1	75	10	1	12	6	6	8.73	49	1
10	25	9	6	3	1	75	10	1	13	6	1	357.5	49	8
10	25	9	6	3	1	75	10	1	14	16	5	169.6	49	4
10	25	9	6	3	1	75	10	1	15	6	5	641.64	49	13
10	25	9	6	3	1	75	10	1	16	6	2	8.11	49	1
10	25	9	6	3	1	75	10	1	17	6	4	12.26	49	1
10	25	9	6	3	1	75	10	1	18	6	9	116.22	49	3
10	25	9	6	3	1	75	10	1	19	6	10	186.74	49	4
10	25	9	6	3	1	75	10	1	20	16	1	435.86	49	9
10	25	9	6	3	1	75	10	1	21	6	3	0	-1	16
10	25	9	6	3	1	75	10	1	22	16	10	28.73	49	1
10	25	9	6	3	1	75	10	1	23	6	7	457.68	49	10
10	25	9	6	3	1	75	10	1	24	16	4	0	-1	16
10	25	9	6	3	1	75	10	1	25	6	8	0	-1	16
10	25	9	6	3	1	75	10	1	26	16	3	175.36	49	4
10	25	9	6	3	1	75	10	1	27	6	6	668.13	49	14
10	25	9	6	3	1	75	10	1	28	6	1	8.58	49	1
10	25	9	6	3	1	75	10	1	29	6	6	170.84	49	4
10	25	9	6	3	1	75	10	1	30	6	1	180.75	49	4
10	25	9	6	3	1	75	10	1	31	16	6	127.25	49	3
10	25	9	6	3	1	75	10	1	32	6	9	731.83	49	15
10	25	9	6	3	1	75	10	1	33	6	8	10.75	49	1
10	25	9	6	3	1	75	10	1	34	6	10	322.22	49	7
10	25	9	6	3	1	75	10	1	35	16	8	378.84	49	8
10	25	9	6	3	1	75	10	1	36	6	7	0	-1	16
10	25	9	6	3	1	75	10	1	37	6	4	414.58	49	9
10	25	9	6	3	1	75	10	1	38	6	2	0	-1	16
10	25	9	6	3	1	75	10	1	39	6	5	188.62	49	4
10	25	9	6	3	1	75	10	1	40	16	7	31.96	49	1
10	25	9	6	3	1	75	10	1	41	16	4	0	-1	16
10	25	9	6	3	1	75	10	1	42	6	3	24.29	49	1
10	25	9	6	3	1	75	10	1	43	6	7	183.3	49	4
10	25	9	6	3	1	75	10	1	44	6	5	234.76	49	5
10	25	9	6	3	1	75	10	1	45	6	2	62.08	49	2
10	25	9	6	3	1	75	10	1	46	6	1	365.82	49	8
10	25	9	6	3	1	75	10	1	47	6	9	234.59	49	5
10	25	9	6	3	1	75	10	1	48	6	4	12.68	49	1
10	25	9	6	3	1	75	10	1	48	6	4	728.07	49	15
10	25	9	6	3	1	75	10	1	49	16	5	8.19	49	1
