SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
10	25	9	6	3	1	75	10	1	1	6	5	529.06	49	9
10	25	9	6	3	1	75	10	1	1	6	5	761.99	49	14
10	25	9	6	3	1	75	10	1	2	6	10	110.83	49	3
10	25	9	6	3	1	75	10	1	3	6	4	107.77	49	3
10	25	9	6	3	1	75	10	1	3	6	4	310.59	49	7
10	25	9	6	3	1	75	10	1	3	6	4	740.93	49	15
10	25	9	6	3	1	75	10	1	4	6	9	8.84	49	1
10	25	9	6	3	1	75	10	1	4	6	9	757.97	49	16
10	25	9	6	3	1	75	10	1	5	16	7	8.46	49	1
10	25	9	6	3	1	75	10	1	6	6	2	723.67	49	15
10	25	9	6	3	1	75	10	1	7	6	3	10.09	49	1
10	25	9	6	3	1	75	10	1	8	16	9	36.14	49	1
10	25	9	6	3	1	75	10	1	9	6	8	0	-1	16
10	25	9	6	3	1	75	10	1	10	16	2	72.3	49	2
10	25	9	6	3	1	75	10	1	10	16	2	308.71	49	7
10	25	9	6	3	1	75	10	1	11	6	7	0	-1	16
10	25	9	6	3	1	75	10	1	12	6	6	13.04	49	1
10	25	9	6	3	1	75	10	1	13	6	1	107.08	49	3
10	25	9	6	3	1	75	10	1	13	6	1	307.42	49	7
10	25	9	6	3	1	75	10	1	14	16	5	328.8	49	7
10	25	9	6	3	1	75	10	1	15	6	5	671.85	49	14
10	25	9	6	3	1	75	10	1	16	6	2	8.73	49	1
10	25	9	6	3	1	75	10	1	16	6	2	759.41	49	16
10	25	9	6	3	1	75	10	1	17	6	4	10.53	49	1
10	25	9	6	3	1	75	10	1	18	6	9	159.81	49	4
10	25	9	6	3	1	75	10	1	19	6	10	133.81	49	3
10	25	9	6	3	1	75	10	1	19	6	10	360.97	49	8
10	25	9	6	3	1	75	10	1	20	16	1	409.74	49	9
10	25	9	6	3	1	75	10	1	20	16	1	612.77	49	13
10	25	9	6	3	1	75	10	1	21	6	3	723.57	49	15
10	25	9	6	3	1	75	10	1	22	16	10	8.88	49	1
10	25	9	6	3	1	75	10	1	23	6	7	620.86	49	13
10	25	9	6	3	1	75	10	1	24	16	4	7.74	49	1
10	25	9	6	3	1	75	10	1	24	16	4	709.83	49	15
10	25	9	6	3	1	75	10	1	25	6	8	8	49	1
10	25	9	6	3	1	75	10	1	26	16	3	29.97	49	1
10	25	9	6	3	1	75	10	1	27	6	6	767.38	49	16
10	25	9	6	3	1	75	10	1	28	6	1	8.41	49	1
10	25	9	6	3	1	75	10	1	29	6	6	262.24	49	6
10	25	9	6	3	1	75	10	1	30	6	1	82.65	49	2
10	25	9	6	3	1	75	10	1	31	16	6	77.44	49	2
10	25	9	6	3	1	75	10	1	32	6	9	719.21	49	15
10	25	9	6	3	1	75	10	1	33	6	8	10.75	49	1
10	25	9	6	3	1	75	10	1	33	6	8	760.05	49	16
10	25	9	6	3	1	75	10	1	34	6	10	10.28	49	1
10	25	9	6	3	1	75	10	1	35	16	8	71.55	49	2
10	25	9	6	3	1	75	10	1	35	16	8	308.26	49	7
10	25	9	6	3	1	75	10	1	36	6	7	659	49	14
10	25	9	6	3	1	75	10	1	37	6	4	10.45	49	1
10	25	9	6	3	1	75	10	1	37	6	4	775.23	49	16
10	25	9	6	3	1	75	10	1	38	6	2	8.17	49	1
10	25	9	6	3	1	75	10	1	38	6	2	209.93	49	5
10	25	9	6	3	1	75	10	1	39	6	5	211.59	49	5
10	25	9	6	3	1	75	10	1	40	16	7	139.75	49	3
10	25	9	6	3	1	75	10	1	40	16	7	359.12	49	8
10	25	9	6	3	1	75	10	1	41	16	4	678.15	49	14
10	25	9	6	3	1	75	10	1	42	6	3	8.54	49	1
10	25	9	6	3	1	75	10	1	42	6	3	774.49	49	16
10	25	9	6	3	1	75	10	1	43	6	7	11.22	49	1
10	25	9	6	3	1	75	10	1	44	6	5	116.55	49	3
10	25	9	6	3	1	75	10	1	45	6	2	11.43	49	1
10	25	9	6	3	1	75	10	1	45	6	2	212.61	49	5
10	25	9	6	3	1	75	10	1	45	6	2	742.71	49	15
10	25	9	6	3	1	75	10	1	46	6	1	12.78	49	1
10	25	9	6	3	1	75	10	1	46	6	1	762.56	49	16
10	25	9	6	3	1	75	10	1	47	6	9	10.16	49	1
10	25	9	6	3	1	75	10	1	48	6	4	10.8	49	1
10	25	9	6	3	1	75	10	1	48	6	4	786.03	49	16
10	25	9	6	3	1	75	10	1	49	16	5	9.13	49	1
10	25	9	6	3	1	75	10	1	49	16	5	209.38	49	5
10	25	9	6	3	1	75	10	1	50	16	1	0	-1	16
10	25	9	6	3	1	75	10	1	51	6	10	0	-1	16
10	25	9	6	3	1	75	10	1	52	6	6	175.06	49	4
10	25	9	6	3	1	75	10	1	52	6	6	406.85	49	9
10	25	9	6	3	1	75	10	1	53	6	3	128.77	49	3
10	25	9	6	3	1	75	10	1	54	6	8	85.44	49	2
10	25	9	6	3	1	75	10	1	55	16	2	469.97	49	10
10	25	9	6	3	1	75	10	1	56	6	2	0	-1	16
10	25	9	6	3	1	75	10	1	57	6	10	10.95	49	1
10	25	9	6	3	1	75	10	1	58	6	9	121.57	49	3
10	25	9	6	3	1	75	10	1	59	16	10	76.04	49	2
10	25	9	6	3	1	75	10	1	59	16	10	282.47	49	6
10	25	9	6	3	1	75	10	1	60	6	1	62.83	49	2
10	25	9	6	3	1	75	10	1	60	6	1	580	49	12
10	25	9	6	3	1	75	10	1	61	6	8	776.85	49	16
10	25	9	6	3	1	75	10	1	62	6	3	10.29	49	1
10	25	9	6	3	1	75	10	1	63	6	6	57.36	49	2
10	25	9	6	3	1	75	10	1	63	6	6	791.08	49	16
10	25	9	6	3	1	75	10	1	64	6	5	8.29	49	1
10	25	9	6	3	1	75	10	1	64	6	5	209.23	49	5
10	25	9	6	3	1	75	10	1	64	6	5	788.4	49	16
10	25	9	6	3	1	75	10	1	65	6	7	9.11	49	1
10	25	9	6	3	1	75	10	1	65	6	7	724.6	49	15
10	25	9	6	3	1	75	10	1	66	6	4	10.65	49	1
10	25	9	6	3	1	75	10	1	66	6	4	691.67	49	14
10	25	9	6	3	1	75	10	1	67	6	7	10.74	49	1
10	25	9	6	3	1	75	10	1	68	6	4	60.02	49	2
10	25	9	6	3	1	75	10	1	68	6	4	260.56	49	6
10	25	9	6	3	1	75	10	1	69	6	10	12.36	49	1
10	25	9	6	3	1	75	10	1	70	6	2	132.45	49	3
10	25	9	6	3	1	75	10	1	71	6	1	210.61	49	5
10	25	9	6	3	1	75	10	1	72	6	9	315.49	49	7
10	25	9	6	3	1	75	10	1	73	6	5	109.01	49	3
10	25	9	6	3	1	75	10	1	73	6	5	311.07	49	7
10	25	9	6	3	1	75	10	1	74	6	6	110.36	49	3
10	25	9	6	3	1	75	10	1	75	6	3	27.91	49	1
10	25	9	6	3	1	75	10	1	75	6	3	757.9	49	16
10	25	9	6	3	1	75	10	1	76	6	8	8.26	49	1
