global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
559.9419676916117	n/a	313535.00718235393	n/a	741.1167589392143	n/a	n/a	549254.0503805655	594.42773188972	n/a	n/a	353344.3284395569	607.7601349249214	417.3725297068838	n/a	n/a	n/a	n/a	-0.1059532162	-0.0160359087	0.0041749893	0.0166076944	-0.0870226881	0.0269804506	0.0137548556	-0.2241575912	0.0096047159	-0.0368624159	-0.0239469655	0.0179771827	-0.0295459557	0.0206966709	-0.000551425	0.1088083242	-0.0085461853	0.034835272	-0.0307408013	0.0074653453	-0.0388227744	0.0632370197	-0.180539492	0.0510863816	-0.1067617913	0.0138034728	-0.0826160353	0.0713606426	-0.1298489298	0.0019758513	-0.0809540725	0.0530701879	-0.0833190102	0.0069083939	-0.0103993805	0.0029722602	-0.0225750803	0.0238978049	-0.1394782962	0.0529244268	-0.0528115811	0.1130261631	-0.0463930319	-0.0348103068	-0.0143049604	0.0082003233	-0.0340490615	0.0458372866	-0.027424972	0.1458115492	-0.0675054126	0.09413641	0.0033900195	-0.0166474039	0.0739755138	-0.0067238783	0.1067717326	-0.064063736	0.0759075478	-0.1315089525	0.0006508619	-0.0047565568	0.0223073522	-0.0090453202	0.0192340137	-0.1824712637	0.1322734621	-0.0796857346	0.0758549628	-0.0220977618	-0.0453589015	-0.0058174701	0.0210261186	-0.005659416	0.0572947151	-0.0142122903	0.0832791891	-0.0047863698	0.0250258468	-0.0259527853	0.0421807689	-0.013003055	0.0684764683	-0.0376436113	0.0191033416	0.1322281978	-0.0414379343	0.0227780901	-0.0372622323	0.0491537907	-0.0512445788	0.0561548153	-0.170013756	0.1205134158	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0726128	n/a	n/a	0.00527261872384	-0.0089539	n/a	n/a	8.017232521000002e-05	0.234529	n/a	0.0550038518409999	n/a	0.00252648	n/a	6.383101190399999e-06	n/a	0.000313803	n/a	9.8472322809e-08	n/a	0.00117539	n/a	1.3815416520999998e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.5105977821912	0.5686300905795179	314172.13022614934	0.3233401799124706	727.0350889480227	-14.081669991191577	198.29342974082533	528580.0205616592	594.3951658355562	-0.0325660541637944	0.0010605478837991	353305.6131686784	606.7073897965857	424.05641132788367	1.16837	23.516178	0.2108004299999999	0.117166	-0.0659527438	-0.0624367488	0.0989641149	-0.0867735235	-0.0421132492	-0.0886433856	0.0072588694	-0.0425691597	0.0212723492	-0.0339393009	-0.020583167	0.0346000064	-0.0120293544	-0.0647265142	-0.0870016394	0.058682577	-0.0493527136	-0.0247032681	-0.005168826	0.011688833	-0.1054255617	0.1031969759	-0.1368049044	0.069056568	-0.0704473028	-0.0579635345	-0.0926749216	0.0821779362	0.1219536842	0.136395378	0.0560848988	0.0964243072	-0.0736602868	0.0257897334	-0.0753910445	-0.0117727787	0.0716858191	0.0589425779	-0.0884782854	0.0075876856	-0.1767184406	-0.0812140351	-0.0049105435	-0.0274141717	-0.010200313	-0.0805867115	-0.0009882416	-0.0226750038	0.0771878683	0.0427285987	-0.0984652412	0.029287758	0.0269595218	0.0944570721	0.1253818208	0.0113252395	0.1020825706	0.0188576339	0.0249978567	-0.0485493479	0.0704295736	-0.0521776629	-0.0699719593	-0.0280254444	0.0163488123	-0.0095210297	0.186750497	0.0748273372	0.0670162161	0.0069757723	-0.0126481386	-0.0025216613	-0.0290564408	-0.0684482984	0.0352925412	0.0099631462	0.0624991379	-0.0233106444	0.0186502117	0.0058351876	-0.0468875956	0.0334659782	0.0740875112	-0.0897649563	0.0424289307	0.087174808	0.0415421002	-0.0606797331	0.0235801001	-0.0559174076	-0.0412952689	0.0011823115	-0.0009875409	-0.0187919532	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0726431	3.0299999999997e-05	9.18089999999818e-10	0.00527701997761	-0.0527233	-0.0437694	0.00191576037636	0.00277974636289	0.128453	-0.1060759999999999	0.016500173209	0.0112521177759999	0.00192186	-0.0006046199999999	3.6935458596e-06	3.655653443999997e-07	5.24694e-05	-0.0002613336	2.75303793636e-09	6.829525048895998e-08	0.0008228489999999	-0.000352541	6.770804768008354e-07	1.2428515668107046e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.751869444613	1.2412716624218092	315565.1628245175	1.5407553399314018	731.7175310932065	4.682442145183813	21.92526444299359	535410.5453091377	594.7365409510423	0.3413751154861302	0.1165369694731687	353711.5531424109	606.9368287992825	441.88413430713496	1.120676	22.556223	0.13614608	0.0763845999999999	-0.0213743265	-0.0013207473	0.0293830141	-0.0110878412	-0.0156117247	-0.0382218376	0.0049213018	0.0961620093	-0.0256983342	-0.0139158016	0.0118659613	-0.0162593753	-0.0396461254	-0.0393642764	-0.0494274752	-0.0306456931	-0.0626965922	0.0188348152	-0.0473467094	-0.0146189928	-0.014560633	-0.0389252241	0.0215361468	0.0751997646	0.0587499427	-0.140914339	-0.068999738	-0.0081908548	-0.0261040594	0.0235686303	0.0148037278	-0.134549644	-0.0617942987	-0.0279206831	0.0440883371	-0.0249488526	-0.1312366366	0.0821883257	0.0763275627	-0.07839137	-0.0485625978	0.028461324	-0.0145418885	-0.007491369	0.0189381866	-0.0054152904	0.0383844621	-0.010483785	0.0601007712	-0.0516698494	-0.0672382329	-0.0318382985	0.0461598871	0.0141974124	0.0949539304	0.0363874001	-0.0075320497	0.0144784578	-0.0029347085	0.0899481144	-0.0482407717	-0.0165997712	0.0469182924	0.0150122396	-0.1448904594	0.0534946423	0.0522545293	0.0416762451	-0.0231311982	-0.0102674252	0.0099469952	-0.0105211019	0.0054612053	-0.0465329168	-0.0111659511	0.0301833213	0.0001199969	-0.0598017534	0.0441071885	-0.0193654785	-0.0532210561	0.0478452477	0.0224630214	-0.0328730946	0.006744829	0.0386441654	0.0452210871	0.0048532064	0.0443002028	-0.0323085852	0.0682089682	0.0117038004	0.0708000418	-0.1025169728	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0753385	0.0026954	7.265181160000003e-06	0.00567588958225	-0.0702679	-0.0175445999999999	0.0003078129891599	0.0049375777704099	0.0585119	-0.0699411	0.00342364244161	0.00489175746921	0.00167186	-0.00025	2.7951158596e-06	6.25e-08	0.000373558	0.0003210886	1.39545579364e-07	1.0309788904996001e-07	0.000474638	-0.0003482109999999	2.25281231044e-07	1.2125090052093036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.7562395972916	-0.9956298473214248	314447.5602472951	0.9912787928772834	740.4175891206728	8.700058027466298	75.69100968128078	548218.2062792694	594.0498241797259	-0.686716771316469	0.4715799240073156	352895.1936079632	607.0270745034588	457.2063460114481	0.873656	17.584362	0.0880841	0.0515481	0.0053868906	0.0332253584	0.0287794851	0.0354254676	0.0135830478	0.0067950831	0.0572982641	0.063598839	0.0615895724	-0.0290507169	0.0341736898	-0.0411647488	-0.0239789886	-0.0408623216	-0.035974994	-0.0214683176	-0.0852383477	0.0372806809	0.090600893	-0.0293458038	-0.0591723245	0.0009815689	0.1146536233	0.0929705554	-0.0044807307	-0.174999187	0.0601837665	0.0295928633	-0.0701471306	-0.1118214626	-0.0032393889	-0.0221243669	0.0141599358	-0.0886985601	-0.0464329104	-0.0696914587	-0.0688698268	-0.0253062656	-0.0467286168	-0.2008216835	-0.0492465936	0.0165606296	0.0573069114	-0.0167549379	0.040106756	-0.0010034695	0.0527932044	0.0140725368	0.0192965208	-0.0210978238	-0.0387232442	-0.0254597367	-0.0444357844	0.0215633495	0.1096168391	0.0247296164	-0.1084125607	-0.0110204831	-0.0150708979	0.0610797162	-0.0965510582	0.0515322255	0.036020211	-0.0080847784	-0.1079311721	-0.0170632176	-0.0990715941	0.0539630147	0.0985672865	-0.0529526916	0.0149385116	-0.012649865	0.0062597602	-0.0577643302	-0.0222742412	0.0239149595	-0.0057740633	-0.0271434783	0.0484284764	-0.0516799855	-0.0332655601	-0.0023460861	0.0056381231	0.0053241056	-0.0708119888	0.0232425432	0.0491691283	0.0262025654	0.0082794563	-0.0118376043	0.1276799545	0.0747842451	0.0219951915	-0.0762354658	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0726793	-0.0026592	7.071344640000002e-06	0.00528228064849	-0.0281727	0.0420952	0.00177200586304	0.0007937010252899	0.0548854	-0.0036264999999999	0.00301240713316	1.3151502249999984e-05	0.00206972	0.00039786	4.283740878400001e-06	1.5829257960000008e-07	0.000749499	0.000375941	5.617487510010001e-07	1.4133163548100006e-07	0.000454375	-2.0262999999999965e-05	2.0645664062500001e-07	4.1058916899999856e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.5447992977269	-1.2114402995647424	313090.3824211334	1.4675875994095129	740.6548613209577	0.2372722002849059	0.0562980970280405	548569.6235983671	593.9402263962016	-0.1095977835242365	0.0120116741534254	352764.99253157125	606.9067013652444	442.0163765534911	0.930466	18.727798	0.1025566499999999	0.0468049	-0.0304111186	0.0412135689	-0.0150448914	0.0376571148	-0.0259159794	0.0210885117	0.0370175417	0.0031722993	-0.0246974519	-0.0362655369	0.035307783	-0.0287728098	-0.0381936105	-0.0099840432	0.0007621492	-0.0283242606	-0.0303738341	0.0552562859	0.0065736229	-0.0994440323	-0.0096019502	0.0082144597	0.0856554515	0.123030914	-0.0297784177	-0.0787427701	0.0109973926	0.0155839623	0.0505739182	-0.0522224243	-0.0486883857	-0.0790557127	-0.0161038674	-0.0589499856	0.0392571457	-0.0342762548	0.0648142494	0.0388259992	-0.0322626409	0.0073074973	0.136436058	-0.0086042233	-0.0048383054	-0.0216927995	0.0410627537	0.0005707092	0.0474950388	0.0155101482	-0.0090148444	0.0032906397	-0.0105690421	0.012279088	-0.0046483234	-0.0424347874	0.094006343	-0.0645178486	-0.0966977132	-0.0650384865	0.0367674616	0.0663186859	-0.043625137	-0.027866972	0.0133586291	0.014080691	-0.1499255886	-0.0231703787	-0.0912309529	0.0546551955	0.1030724	-0.0039335198	0.0113651077	-0.0198255301	0.024434675	-0.0336193786	-0.0367019106	0.0093636317	0.0052807984	-0.0233085931	0.0980553948	-0.0440642624	-0.0311184123	0.0029079993	-0.0281795186	0.0203558018	-0.0077861398	0.1124998786	-0.0658669882	-0.0358797217	0.0140829498	0.0112942963	0.156149874	0.0238567702	0.0142044162	-0.1165775447	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0908659	0.0181865999999999	0.0003307524195599	0.00825661178281	-0.0243254	0.0038472999999999	1.4801717289999984e-05	0.00059172508516	0.0703659	0.0154804999999999	0.0049513598828099	0.0002396458802499	0.00167186	-0.00039786	2.7951158596e-06	1.5829257960000008e-07	0.00128401	0.0005345109999999	1.6486816801e-06	2.857020091209999e-07	0.0008228489999999	0.0003684739999998	6.770804768008354e-07	1.357730886759263e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.9113169610414	-0.6334823366854607	312381.8602271257	0.4012998708924714	735.1625610056082	-5.492300315349553	30.1653627539888	540463.9911043246	593.518130921481	-0.4220954747206633	0.1781645897796621	352263.7717325282	606.005003200912	434.8326042744791	0.818378	16.471766	0.139871	0.0795852999999999	-0.0539188197	0.0406333823	-0.0137942036	0.0124355621	-0.0648020891	0.033479305	0.0457484832	0.0323608511	-0.0995507577	-0.0580655986	0.0067978202	-0.0567564778	-0.0145773196	0.0322532345	-0.0090453028	0.006378738	0.0146744503	0.0500030254	-0.0665341804	-0.0649110554	0.0016002382	0.1303278393	0.0078641344	0.0282844687	-0.085132614	0.0110015129	0.0862004211	0.0538889643	0.124731192	-0.008348962	-0.0227183459	-0.0537624641	-0.0765476295	-0.0151278165	0.0199167886	0.0601790909	-0.0256023505	-0.0436254924	0.0950283	-0.0062867947	-0.0489900452	-0.0710725116	-0.0661176413	-0.0485581231	0.0443009938	0.0354542157	0.0337710184	-0.013598362	0.0051284126	0.0231642119	-0.0151852347	0.0012219889	0.0990069735	-0.0658574213	-0.0392452023	-0.1129339393	-0.021853087	0.038414982	-0.0437257855	0.0163476399	-0.0217068347	-0.0600216971	0.0757085634	-0.0412146068	-0.0349952622	-0.0206836963	-0.0242904698	0.053058022	0.0593659313	0.159974337	-0.0056419624	-0.0456511666	0.0435355873	0.0072834051	-0.0181689637	0.0072954066	0.0377396267	0.0305437739	0.0866661777	-0.0433667523	-0.0015427754	0.004799683	-0.0827096865	0.0834883213	0.0218019063	0.098870561	-0.0647474453	-0.1198206516	0.0163750279	-0.0241008553	0.1404354458	0.020263119	-0.0367944311	-0.0330811395	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0780905999999999	-0.0127753000000001	0.00016320829009	0.0060981418083599	-0.0267999	-0.0024745	6.123150250000005e-06	0.00071823464001	0.134775	0.0644091	0.018164300625	0.00414853216281	0.00118417	-0.00048769	1.4022585889e-06	2.3784153610000005e-07	0.000749499	-0.0005345109999999	5.617487510010001e-07	2.857020091209999e-07	0.00100489	0.0001820410000001	1.0098039121e-06	3.313892568103642e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.9797741000289	1.068457138987469	313577.34740111936	1.1416006578532878	734.4723251525542	-0.6902358530539914	0.4764255328411712	539449.5964149992	594.320685829602	0.8025549081210102	0.644094380549123	353217.07760496845	606.5797921452216	431.8938045399765	0.9809270000000002	19.743439	0.15000848	0.0832149999999999	-0.0535862685	-0.0187623385	0.0249449868	-0.0205605897	-0.0463633325	0.0091616645	0.0566009326	-0.0289259861	0.092257535	-0.0424581813	-0.01200662	-0.0267573616	0.0447829115	-0.0436838841	-0.0150146482	0.10046873	0.0643251175	0.0684540623	-0.0622859682	-0.0435535572	0.0023761429	-0.0272087418	-0.0070776935	0.0734535213	-0.0885928493	0.003205468	-0.0027333971	0.023908641	-0.0924805507	-0.030119166	0.0191702236	-0.0086632962	-0.1126726524	-0.0750674448	-0.0940918421	-0.051071982	-0.0132917057	-0.0204931862	0.1231491818	-0.0137956397	0.0893278027	-0.1893196717	0.0710142886	-0.0421098581	0.0056110605	-0.0268957055	0.0106707312	-0.0433877398	-0.0052436531	0.1046060364	0.0428716241	-0.0153650491	-0.0192464594	-0.0972847901	0.020944344	-0.0162546834	-0.0089301184	-0.0082049377	-0.0142966939	0.0359552188	-0.1527187618	0.0232798855	0.0015014915	0.0437852289	-0.0613658852	-0.0106617961	0.0653466766	-0.0841391823	0.1358703362	0.0514244181	-0.0317981349	-0.0480683143	-0.0071954159	-0.0121585849	0.0299109014	-0.0477415723	0.0683277779	0.0444543849	0.0497797021	-0.0229326808	0.0610924188	-0.044651317	0.0029515	-0.0085131423	0.0440354745	0.1287583825	-0.0682734885	-0.0742710273	0.0038490599	0.0012963635	0.1264457995	-0.0361499696	0.0451259975	0.0662166488	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0726068	-0.0054837999999999	3.00720624399989e-05	0.00527174740624	-0.00378772	0.02301218	0.0005295604283524	1.43468227984e-05	0.194108	0.059333	0.037677915664	0.0035204048889999	0.00037668	-0.00080749	1.418878224e-07	6.520401001e-07	0.000749499	0.0	5.617487510010001e-07	0.0	0.00144099	0.0004361	2.0764521801000004e-06	1.9018321000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.5022461381799	2.5224720381510224	316408.7769104975	6.362865183253773	727.4429186712509	-7.029406481303226	49.412555479387805	529173.1999249482	595.4343994057461	1.113713576144164	1.2403579296878229	354542.12399568164	606.9552391657752	440.3712773071887	1.032964	20.790815	0.21431557	0.108289	-0.0149568988	-0.0606556958	0.0795319164	-0.0845558585	-0.0013781986	-0.0764902858	-0.018903879	0.0356656754	0.0032047222	0.0017746205	-0.0253090059	-0.011741263	0.0385298104	-0.0789084861	-0.0532245158	-0.014020651	-0.0373492583	0.0461338359	-0.0731473817	0.000543957	-0.0376583109	-0.011559411	-0.0735322762	0.0717498504	-0.0449984237	0.0029722135	-0.0616014621	-0.0144538809	0.0009255541	-0.0038027558	-0.0604689495	0.1187427534	0.0100658655	0.0304858508	-0.0097763018	-0.0152657218	0.0390906601	-0.0711038953	0.0137852428	0.1113599215	0.0273146739	-0.1481602421	-0.1131181057	-0.0062787211	-0.0181349954	-0.0585507999	-0.0231307885	-0.0937060528	0.0533617611	-0.0097102935	-0.02656194	0.0777914702	0.0255679117	0.0348137469	-0.0162000794	0.0120625164	0.1016396944	-0.0900175463	0.002030579	-0.0453959004	-0.0234013139	-0.0430141548	-0.0684808046	0.0052971506	0.005448103	-0.0978022649	0.0146251829	0.0446928129	0.0859209423	0.0582001654	-0.0060512883	-0.0228330112	-0.0417725764	-0.0480906523	-0.0014559754	0.0130859507	0.0282094455	0.0055633397	0.0256497945	-0.0166596384	0.0425874203	-0.0015814184	0.0191694562	-0.1644934429	0.0026364584	0.1350635708	0.0075734014	-0.1083863221	-0.0114012756	0.0408209885	-0.0197112439	0.0408714266	-0.1514698351	0.0891993863	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0772150999999999	0.0046082999999998	2.1236428889999065e-05	0.0059621716680099	-0.0467405	-0.0429527799999999	0.0018449413097283	0.0021846743402499	0.110024	-0.084084	0.0121052805759999	0.007070119056	0.000835214	0.000458534	6.97582425796e-07	2.1025342915600006e-07	-3.06168e-05	-0.0007801158	9.3738844224e-10	6.0858066140964e-07	0.00102623	-0.00041476	1.0531480128999998e-06	1.720258576000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
564.9793268099795	2.4770806717996265	319201.6397226576	6.135928654603289	733.8300078416605	6.387089170409581	40.79490807076335	538506.4804088916	596.3038296787793	0.8694302730331174	0.755908999666441	355578.2572895786	608.2819997571451	466.7349147901178	1.065524	21.44615	0.17096935	0.109883	0.0519048633	-0.021318834	0.0598488618	-0.018630226	0.05117816	-0.0138186017	-0.0428745448	0.115750498	0.0316840856	0.0427923501	0.0108864387	-0.0182293736	-0.0147072927	-0.0757643391	-0.0253970207	-0.0365316615	-0.0668155689	-0.146606119	0.0199635764	0.0926099171	-0.0302192797	-0.028921387	-0.1193107352	0.128140503	0.0574132416	0.0371673627	-0.2033617532	-0.0247880405	-0.0832556126	0.0550166766	0.0870657045	-0.0204113067	-0.0222467643	0.0720853173	0.0926257579	0.0208012212	-0.0724834788	-0.1053358043	0.0564155376	0.090486566	-0.0324763552	0.0097911433	0.0436617178	0.0440152076	-0.0018362637	-0.0104099633	0.0372275733	-0.0412688558	0.0579551095	-0.0924000867	-0.0102711938	-0.1348170142	0.0235591281	0.0801731312	0.0605042993	0.0709427546	0.0316721312	-0.0824573053	0.0308437167	0.0345054311	-0.0187103126	-0.0813741578	0.0547945301	0.071636734	0.1269794166	0.0080307378	0.188247086	-0.0299197828	-0.0680861678	0.0225579875	0.0282792455	-0.0205864389	-0.0339046814	-0.0875319255	-0.0529873946	0.0469878011	-0.0471821297	-0.075743787	0.0301754979	0.0456992245	0.0673699015	0.0710512952	0.050890753	-0.1204802623	-0.0324172372	0.0630317485	-0.0417091012	-0.0890649867	-0.0501535321	0.0048491864	-0.0330926569	0.0316859112	-0.0793308051	-0.0308036188	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0970716	0.0198565	0.00039428059225	0.00942289552656	-0.0399414	0.0067990999999999	4.622776080999994e-05	0.00159531543396	0.00271686	-0.10730714	7.381328259600001e-06	0.0115148222949795	0.00064172	-0.000193494	4.118045584e-07	3.7439928036e-08	-0.000150363	-0.0001197462	2.2609031769000005e-08	1.4339152414440003e-08	0.000599338	-0.0004268919999999	3.592060382440001e-07	1.822367796639999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.596761355353	0.6174345453734986	319899.6964556641	0.3812254178205789	749.2540931664937	15.424085324833186	237.9024081077345	561381.6961267448	597.1177283869931	0.8138987082138556	0.6624311072321828	356549.5815540429	610.1809083993621	477.8066661283265	0.945271	19.025782	0.1439843599999999	0.0667741	0.07453614	0.0290493222	0.0042688047	0.083385215	0.0559301037	0.0351058169	6.7842e-06	0.0163968259	0.0103673595	0.0756679314	0.0097998128	-0.0484809867	-0.0051675232	0.0201445285	0.0094325453	-0.0571452882	-0.099688761	0.0145176989	0.06253563	0.0814013825	0.08361456	0.0557723975	0.0823498988	-0.0206195242	-0.061766688	0.0770610695	-0.0872116628	-0.0898095441	0.0342608867	-0.0320653508	-0.122000043	-0.095134903	0.0514003221	-0.0269944891	-0.0136142158	-0.1708588059	-0.0258834165	-0.0206233079	-0.1217230448	0.0289505302	0.057287977	0.1086528985	0.0138553312	0.0714857205	0.0007132401	0.0524655331	0.0507545777	-0.0208616954	-0.0271478176	-0.0829484173	-0.0593946832	-0.0045999175	-0.0064810521	-0.0261927834	-0.0452081432	-0.0082251759	-0.0679179623	-0.0135016139	0.0657580923	0.0196288706	-0.0912224568	0.0305989283	0.0102008438	0.0018908607	-0.0339748827	0.0112433745	0.0336333517	-0.1319986832	-0.0540042528	0.0449093731	0.0406984628	-0.0255518049	-0.0095105948	-0.0861066433	-0.0738825656	0.0387782791	-0.0801345665	-0.0419543546	0.0550720761	-0.0009774566	0.0320359025	0.0818771844	0.0369142658	-0.0270941411	-0.0151768074	0.0067975626	-0.064006218	0.030904894	-0.0509254441	0.0157851892	0.0417068937	0.067869576	0.0719614841	-0.1180079163	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.108231	0.0111594	0.00012453220836	0.0117139493609999	0.0010157	0.0409571	0.00167748404041	1.03164649e-06	-0.0268563	-0.02957316	0.0007212608496899	0.0008745717923856	0.000939861	0.0002981409999999	8.833386993209999e-07	8.888805588099997e-08	0.000368138	0.000518501	1.35525587044e-07	2.68843287001e-07	0.00102859	0.000429252	1.0579973881e-06	1.8425727950400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
