SubjectNum	Age	Gender	PressedTask	Block Type	Block Repeat Num	Response Rate	Onset	Block	Trial	ImgType	ImgNum	RT	PressedC	FrameC
13	28	16	6	2	1	75	10	1	1	6	5	419.75	49	8
13	28	16	6	2	1	75	10	1	2	6	10	276.12	49	6
13	28	16	6	2	1	75	10	1	3	6	4	111.43	49	3
13	28	16	6	2	1	75	10	1	3	6	4	759.24	49	16
13	28	16	6	2	1	75	10	1	4	6	9	7.82	49	1
13	28	16	6	2	1	75	10	1	4	6	9	709.37	49	15
13	28	16	6	2	1	75	10	1	5	16	7	7.53	49	1
13	28	16	6	2	1	75	10	1	6	6	2	735.68	49	15
13	28	16	6	2	1	75	10	1	7	6	3	11.91	49	1
13	28	16	6	2	1	75	10	1	7	6	3	670.59	49	14
13	28	16	6	2	1	75	10	1	8	16	9	10.03	49	1
13	28	16	6	2	1	75	10	1	9	6	8	763.02	49	16
13	28	16	6	2	1	75	10	1	10	16	2	13.62	49	1
13	28	16	6	2	1	75	10	1	11	6	7	731.84	49	15
13	28	16	6	2	1	75	10	1	12	6	6	14.53	49	1
13	28	16	6	2	1	75	10	1	12	6	6	710.52	49	15
13	28	16	6	2	1	75	10	1	13	6	1	8.71	49	1
13	28	16	6	2	1	75	10	1	13	6	1	633.5	49	13
13	28	16	6	2	1	75	10	1	14	16	5	7.67	49	1
13	28	16	6	2	1	75	10	1	15	6	5	671.54	49	14
13	28	16	6	2	1	75	10	1	16	6	2	10.5	49	1
13	28	16	6	2	1	75	10	1	16	6	2	763.44	49	16
13	28	16	6	2	1	75	10	1	17	6	4	11.23	49	1
13	28	16	6	2	1	75	10	1	17	6	4	660.25	49	14
13	28	16	6	2	1	75	10	1	18	6	9	8.73	49	1
13	28	16	6	2	1	75	10	1	18	6	9	664.69	49	14
13	28	16	6	2	1	75	10	1	19	6	10	7.87	49	1
13	28	16	6	2	1	75	10	1	19	6	10	680.33	49	14
13	28	16	6	2	1	75	10	1	20	16	1	9.79	49	1
13	28	16	6	2	1	75	10	1	21	6	3	760.36	49	16
13	28	16	6	2	1	75	10	1	22	16	10	10.18	49	1
13	28	16	6	2	1	75	10	1	23	6	7	712.3	49	15
13	28	16	6	2	1	75	10	1	24	16	4	8.1	49	1
13	28	16	6	2	1	75	10	1	25	6	8	778.92	49	16
13	28	16	6	2	1	75	10	1	26	16	3	9.53	49	1
13	28	16	6	2	1	75	10	1	27	6	6	745.69	49	15
13	28	16	6	2	1	75	10	1	28	6	1	7.38	49	1
13	28	16	6	2	1	75	10	1	28	6	1	760.03	49	16
13	28	16	6	2	1	75	10	1	29	6	6	11.36	49	1
13	28	16	6	2	1	75	10	1	29	6	6	723.15	49	15
13	28	16	6	2	1	75	10	1	30	6	1	8.44	49	1
